PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202312,1,131555054,13771010005,1702451089223,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA/75G×5/GM/CDBOX/AYURVEDA SOAP BUY 4 GET 1 FREE SAVE RS.250/-,1000,75GM×5=375GM,"CDBOX ",,1702451089223-sanjeewaka ayurvedic products-chandanalepa#3.png
202312,1,131555054,13771010005,1702446156121,13,ICL MARKETING,REBECCA LEE BABY,REBECCA LEE/70×5/GM/CDBOX/CLASSIC BABY SOAP VITAMIN E & MILK PROTEIN SAVE RS.50/ FREE+ REBECCA LEE/70/GM/CDBOX/HERBAL BABY SOAP,675,70GM×5=350GM,"CDBOX ",,1702446156121-icl marketing-rebecca lee baby#3.png
202312,1,134752933,22302010004,1703840636214,17,"CHAMILA MILK PRODUCT ",CHAMILA,"CHAMILA/80/GM/PLCUP/YOGHURT ",70,80GM,PLCUP,,1703840636214-chamila milk product -chamila#3.png
202312,5,11415,51050003,1703747603799,38,UNIRO PAINTS (PVT) LTD,UNIRO,"UNIRO POLYURETHAN VARNISH 4LT  ",14040,4LT,TIN,,1703747603799-uniro paints -pvt- ltd-uniro#3.png
202312,5,11415,51050003,1703744651051,37,NATURELAC PAINTS (PVT)LTD,NATURELAC,"NATURELAC /4LT /EMULSION  INTERIOR / CLOUR ",5980,4LT,BASCUT,,1703744651051-naturelac paints -pvt-ltd-naturelac#3.png
202312,1,137325581,11105010037,1703740468787,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SORTIES,MALIBAN SORTIES/50GM/PLPCH,50,50GM,PLPCH,,1703744651051-naturelac paints -pvt-ltd-naturelac#3.png
202312,1,45886462,11201010012,1703223192690,6,JAKAY MARKETING SERVICES (PVT) LTD,KEELS,KEELS MARIE BISCUITS/80G/PLPCH,81,80G,PLPCH,,1703223192690-jakay marketing services -pvt- ltd-keels#3.png
202312,1,86557992,13723010001,1703415344360,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ",BROOKE BOND LAOJEE/50/GM/PLPCH/PURE CEYLON BLACK TEA/SAVE RS.25/=,130,"50GM ","PLPCH ",,1703223192690-jakay marketing services -pvt- ltd-keels#3.png
202312,1,86557992,13723010001,1702441632494,21,"KANDASAMI ENTERPRISE ",SUPER CLEAN,"SUPER CLEAN/500/ML/PBT/TILE CLEANER CALCIUM REMOVER ",380,"500ML ",PBT,,1703223192690-jakay marketing services -pvt- ltd-keels#3.png
202312,1,86557992,13723010001,1704007066909,28,"CHAMIKA FOOD PRODUCTS ",CHAMIKA,"CHAMIKA/1000/GM/PLPCH/CHILLI POWDER ",1900,"1000GM ","PLPCH ",,1704007066909-chamika food products -chamika#3.png
202312,1,86557992,13723010001,1704008832103,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ",BROOKE BOND LAOJEE/200/GM/PLPCH/PURE CEYLON BLACK TEA/SAVE RS.100/=,520,"200GM ","PLPCH ",,1704008832103-ekaterra ceylon -pvt-ltd -brooke bond laojee #3.png
202312,1,86557992,13723010001,1704011202207,9,MALIBAN MILK PRODUCT (PVT) LTD,MALIBAN,"MALIBAN/200/GM/CDB/FULL CREAM MILK ",500,"200GM ",CDB,,1704011202207-maliban milk product -pvt- ltd-maliban#3.png
202312,1,86557992,13723010001,1704005706436,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ",BROOKE BOND LAOJEE/100/GM/PLPCH/PURE CEYLON BLACK TEA/SAVE RS.50/=,260,"100GM ","PLPCH ",,1704005706436-ekaterra ceylon -pvt-ltd -brooke bond laojee #3.png
202312,1,86557992,13723010001,1704013164537,13,UNILEVER SRI LANKA LTD,LUX,LUX/210(70G×3)/GM/EWREP/SOFT GLOW JASMINE & VITAMIN E/3 FOR SAVE RS.25/=,350,210GM(70G×3),"EWREP ",,1704013164537-unilever sri lanka ltd-lux#3.png
202312,1,8153645,13761010001,1703155179874,12,EKATERRA CEYLON (PVT)LTD,LAOJEE,LAOJEE/50/GM/PLPCH/BROOKE BOND TEA SAVE RS.25/-,130,"50GM ","PLPCH ",,1704013164537-unilever sri lanka ltd-lux#3.png
202312,1,277981,71404010022,1703998661482,10,EDINBOROUGH PRODUCTS,EDINBOROUGH,EDINBOROUGH/90/GM/PLPCH/CHILLI CHICKEN FLAVOUR,170,90 GM,PLPCH,,1703998661482-edinborough products-edinborough#3.png
202312,1,277981,71404010022,1703998473174,10,EDINBOROUGH PRODUCTS,EDINBOROUGH,EDINBOROUGH/90/GM/PLPCH/TEMPERED CUTTLEFISH FLAVOUR,170,90 GM,PLPCH,,1703998473174-edinborough products-edinborough#3.png
202312,1,8148794,12201010006,1703925331163,30,ICL MARKETING,UOODOO,UOODOO/30/ML/GLBOT/COLOGNE SPRAY POUR FEMME,790,30 ML,GLBOT,,1703925331163-icl marketing-uoodoo#3.png
202312,1,8148794,12201010006,1703925530464,30,ICL MARKETING,UOODOO,UOODOO/50/ML/GLBOT/COLOGNE SPRAY POUR FEMME,950,50 ML,GLBOT,,1703925530464-icl marketing-uoodoo#3.png
202312,1,8151473,21406010003,1702890600125,24,RAIGAM MARKETING SERVICE,RAIGAM,RAIGAM\350\GM\PLPCH\DEWANI 1 WHITE RICE NOODLES,0,350GM,PLPCH,,1703925530464-icl marketing-uoodoo#3.png
202312,1,44132485,11101010114,1703143223869,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/FULL CREAM/450/GM/CDBOX/+/FREE/50/G,1080,450 G,CDBOX,,1703925530464-icl marketing-uoodoo#3.png
202312,1,44132485,11101010114,1703062834727,13,UNILEVER SRI LANKA LTD,"LUX ",LUX/BRIGHT GLOW ROSE & VITAMIN C + E BIG BEAUTY BAR/100/GM/+ SAVE RS 25,150,100 GM,EWRPK,,1703925530464-icl marketing-uoodoo#3.png
202312,1,38769786,83201010017,1703908439027,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/450/GM/CDBOX/FULL CREAM MILK  50 GM FREE + SAVE RS 135,1080,450GM,CDBOX,,1703908439027-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,2,112787824,62302020010,1702956808313,5,SISILRO WATER MANAGEMENT,ORIZONE AQUA,ORIZONE AQUA/1000/ML/PBT/BOTTLE WATER /SISILRO WATER MANAGEMENT,130,1000ML,PBT,,1703908439027-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,1,111681767,62302010002,1703842094489,13,DELMAR LANKA PVT LTD,CALIN,CALIN/75/G/CDBOX/TEEN SOAP WITH VENIVEL/DELMAR LANKA PVT LTD,90,75G,CDBOX,,1703842094489-delmar lanka pvt ltd-calin#3.png
202312,1,111681767,62302010002,1703839373188,23,NESTLE LANKA,MILO,MILO/200/G/CDBOX/ACTIV-GO GOODNESS OF MALT EXTRACT.MILK COCOA/110/- SAVE/NESTLE LANKA,560,200G,CDBOX,,1703839373188-nestle lanka-milo#3.png
202312,1,111681767,62302010002,1703842306300,13,DELMAR LANKA PVT LTD,CALIN,CALIN/75/G/CDBOX/TEEN SOAP WITH ROSEHIP/DELMAR LANKA PVT LTD,90,75G,CDBOX,,1703842306300-delmar lanka pvt ltd-calin#3.png
202312,1,111681767,62302010002,1702359301998,12,EKATERRA CEYLON (PVT)LTD,"LAOJEE ",LAOJEE /100 /G/PLPCH/BROOKE BOND  PURE CEYLON BLACK TEA /50/=SAVE/EKATERRA CEYLON (PVT)LTD,260,100G,PLPCH,,1703842306300-delmar lanka pvt ltd-calin#3.png
202312,1,44896849,11105010012,1702291688916,13,DELMAR LANKA PVT LTD,CALIN,CALIN TEEN SOAP WITH VENIVEL 75 GM,90,75 GM,CDBOX,,1703842306300-delmar lanka pvt ltd-calin#3.png
202312,1,44896849,11105010012,1703833703948,6,CHERISH BISCUIT (PVT) LTD,CHERISH,CHERISH LEMON PUFF 200 GM,240,200 GM,PLPCH,,1703833703948-cherish biscuit -pvt- ltd-cherish#3.png
202312,1,131554171,13426010004,1703834476224,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/160 PAGE/CR BOOK,320,160 PAGE,BOOK,,1703834476224-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,131554171,13426010004,1703744825995,19,UNILEVER LANKA CONSUMER LTD,POND'S,PONDS/15/G/CD BOX/BRIGHT BEAUTY SERUM CREAM SPORT -LESS GLOW,365,15G,CD BOX,,1703744825995-unilever lanka consumer ltd-pond-s#3.png
202312,1,131554171,13426010004,1703829485685,26,SHIMLORE INTERNATIONAL PVT LTD,SANTE,"SANTE/200/ML/PBT/KING COCONUT CONDITIONER NORMAL ",740,200ML,PBT,,1703829485685-shimlore international pvt ltd-sante#3.png
202312,1,131554171,13426010004,1703835944678,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN /160 PAGE /EXERCISE BOOK,165,160 PAGE,BOOK,,1703835944678-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,131554171,13426010004,1703833726155,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/80 PAGE/SQUARE 1/2 INCH BOOK,80,80 PAGE,BOOK,,1703833726155-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,131554171,13426010004,1703829619386,26,SHIMLORE INTERNATIONAL PVT LTD,SANTE,SANTE/200/ML/PBT/KING COCONUT SHAMPOO ALL TYPES OF HAIR,740,200ML,PBT,,1703829619386-shimlore international pvt ltd-sante#3.png
202312,1,131554171,13426010004,1703754668424,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY /100/ML/PBT/BABY COLOGNE ",500,100ML,PBT,,1703754668424-nature-s beauty creations ltd-panda baby#3.png
202312,1,131554171,13426010004,1703835842558,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/ 120 PAGE /EXERCISE BOOK,120,120 PAGE,BOOK,,1703835842558-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,131554171,13426010004,1703754565174,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY/50/ML/PBT/BABY COLOGNE ",280,50ML,PBT,,1703754565174-nature-s beauty creations ltd-panda baby#3.png
202312,1,131554171,13426010004,1703758869541,13,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CHANDANALEPA/75*5/G/CD BOX/AYURVEDA SOAP BY4 GET 1 FREE SAVE RS 250,1000,75*5G,CD BOX,,1703758869541-sanjeewaka ayurvedic products-chandanalepa#3.png
202312,1,131554171,13426010004,1703835605471,39,ATLAS AXILLIA CO. (PVT) LTD,HOMERUN,HOMERUN/120 PAGE/ CR BOOK,165,120 PAGE,BOOK,,1703835605471-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,43974326,11101010066,1703143223869,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/FULL CREAM/450/GM/CDBOX/+/FREE/50/G,1080,450 G,CDBOX,,1703835605471-atlas axillia co- -pvt- ltd-homerun#3.png
202312,1,50512242,19299010001,1703747714178,9,MALIBAN MILK PRODUCT (PVT) LTD,MALIBAN,MALIBAN/400G/POLYPK/1NO/KIRI FULL CREAM MILK POWDER/SEVE RS.140/=,940,"POLYPK ","400G ",,1703747714178-maliban milk product -pvt- ltd-maliban#3.png
202312,1,793481,20600010001,1703929465142,10,MERIDIAN FOODS (PVT) LTD,TANGO,TANGO/40/GM/PLPCH/NO ADDED MSG SOYA MEAT,60,40 GM,PLPCH,,1703929465142-meridian foods -pvt- ltd-tango#3.png
202312,1,58046786,19705010001,1703232695392,10,LAKMUTHU FOOD PRODUCTS,LAKMUTHU,LAKMUTHU/CURRY/RASA/90 GM/PLPCH,160,90 GM,PLPCH,,1703232695392-lakmuthu food products-lakmuthu#3.png
202312,1,42226667,11101010132,1703659702202,13,RECKITT BENCKISER (LANKA) LTD,DETTOL,DETTO/ORIGINAL/GERM DEFENCE SOAP/(70*3) 210/GM/EWRPK/+/BUY 3 GET 1 FREE,300,210 G,EWRPK,,1703659702202-reckitt benckiser -lanka- ltd-dettol#3.png
202312,1,132730897,13741010002,1703415344360,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ",BROOKE BOND LAOJEE/50/GM/PLPCH/PURE CEYLON BLACK TEA/SAVE RS.25/=,130,"50GM ","PLPCH ",,1703659702202-reckitt benckiser -lanka- ltd-dettol#3.png
202312,1,132730897,13741010002,1703922298653,23,NESTLE LANKA,NESTOMALT,NESTOMALT/300/GM/PLPCH/1ST CUP MALTED FOOD/SAVE RS.100/=/SAVE PACK,510,"300GM ","PLPCH ",,1703922298653-nestle lanka-nestomalt#3.png
202312,5,13111,359050001,1703925618472,38,PURELAC COATINGS (PVT)LTD,PURELAC,PURELAC/750/ML/GBT/WOOD PRESERVATIVE WITH ANTI-BORER COMPOUND,970,"750ML ",GBT,,1703925618472-purelac coatings -pvt-ltd-purelac#3.png
202312,1,132520525,22403010005,1703137164253,26,UNILEVER SRI LANKA LTD,SUNSILK,"SUNSILK /180ML/PBT /LUSCIOUS THICK & LONG SHAMPOO +FREE SUNSILK /40ML/PBT /NOURISHING SOFT & SMOOTH CONDITIONER ",600,180ML,"PBT ",,1703137164253-unilever sri lanka ltd-sunsilk#3.png
202312,1,132520525,22403010005,1703394548538,9,MILLERS,BONLAC,BONLAC/200/GM/CDBOX /NON FAT,650,200GM,"CDBOX ",,1703394548538-millers-bonlac#3.png
202312,1,132520525,22403010005,1703139464042,19,IMPORTED,FRESH & WHITE,"FRESH & WHITE /200/ML/PBT/WHITENING HAND & BODY LOTION MOISTURIZING & NOURISHING FOR ALL SKIN ",695,200ML,"PBT ",,1703139464042-imported-fresh - white#3.png
202312,1,132520525,22403010005,1703316269088,19,4 EVER SKIN NATURALS (PVT) LTD,4 EVER,"4 EVER/200ML/PBT /NOURISHING & GLOWING GOLD MOISTURIZING BODY MILK + WITH 4 EVER /15GM/PBT/GOLD BB+ CREAM /SAVE RS150/= ",1050,200ML,"PBT ",,1703316269088-4 ever skin naturals -pvt- ltd-4 ever#3.png
202312,1,132520525,22403010005,1703311216184,19,HERB LINE - SRI LANKA,HERB LINE,"HERB LINE/50/GM/CDBOX  /GOLD FAIRNESS CREAM ",3950,50GM,"CDBOX ",,1703311216184-herb line - sri lanka-herb line#3.png
202312,1,132520525,22403010005,1703224811053,19,UNILEVER SRI LANKA LTD,VASELINE INTENSIVE CARE,"VASELINE /100/ML/PBT /INTENSIVE CARE/REVITALIZING GREEN TEA + FREE SUNSILK /40/ML/DAMAGE RESTORE WITH KING COCONUT SHAMPOO ",780,100ML,"PBT ",,1703224811053-unilever sri lanka ltd-vaseline intensive care#3.png
202312,1,132520525,22403010005,1703147978534,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY /50ML/PBT /COLOGNE ",280,50ML,PBT,,1703147978534-nature-s beauty creations ltd-panda baby#3.png
202312,1,132520525,22403010005,1703135329088,26,UNILEVER SRI LANKA LTD,CLEAR,"CLEAR /80/ML/PBT/ANTI DANDRUFF SCALP CARE SHAMPOO /ICE COOL MENTHOL + FREE CLOSE UP/30/G/CD BOX /PEPPERMINT SPLASH ",470,80ML,"PBT ",,1703135329088-unilever sri lanka ltd-clear#3.png
202312,1,132520525,22403010005,1703138955440,13,IMPORTED,FRESH & WHITE,"FRESH & WHITE /85/GM/CDBOX /MOISTURIZING SOAP ",495,85GM,"CDBOX ",,1703138955440-imported-fresh - white#3.png
202312,1,132520525,22403010005,1703069360996,13,RECKITT BENCKISER (LANKA) LTD,"DETTOL ",DETTOL /(70*4)G/EWRPK /ORIGINAL GERM DEFENCE/ BUY 3 GET 1 FREE,450,(70*4)G,"EWRPK ",,1703069360996-reckitt benckiser -lanka- ltd-dettol #3.png
202312,1,132520525,22403010005,1703147864815,30,NATURE'S BEAUTY CREATIONS LTD,PANDA BABY,"PANDA BABY /100ML/PBT/COLOGNE ",500,100ML,PBT,,1703147864815-nature-s beauty creations ltd-panda baby#3.png
202312,1,47581346,19763010001,1703838214123,13,DELMAR LANKA PVT LTD,CALIN,CALIN TEEN SOAP WITH ROSEHIP 75 GM CDBOX,90,75 GM,CDBOX,,1703838214123-delmar lanka pvt ltd-calin#3.png
202312,1,47581346,19763010001,1703837978947,13,DELMAR LANKA PVT LTD,CALIN,CALIN TEEN SOAP WITH VENIVEL 75 GM CDBOX,90,75 GM,CDBOX,,1703837978947-delmar lanka pvt ltd-calin#3.png
202312,1,873612,15986010001,1703045474229,10,MERIDIAN FOODS (PVT) LTD,BINGO,BINGO / CURRY TASTE 50GM/ SOYA MEAT/ PLCPH,80,"50GM ",PLCPH,,1703837978947-delmar lanka pvt ltd-calin#3.png
202312,1,873612,15986010001,1703045656412,10,MERIDIAN FOODS (PVT) LTD,BINGO,BINGO / CURRY CHICKEN / 50GM / SOYA MEAT / PLPCH,80,"50GM ",PLCPH,,1703837978947-delmar lanka pvt ltd-calin#3.png
202312,1,873612,15986010001,1703045235936,10,MERIDIAN FOODS (PVT) LTD,BINGO,BINGO / DEVILLED CHICKEN / 50GM / SOYA MEAT POUCH,80,"50GM ","POUCH ",,1703837978947-delmar lanka pvt ltd-calin#3.png
202312,2,60204607,13610020001,1703920289863,2,MANUSALWA (PVT) LTD,FRUITIE GRAPE,FRUITIE/250ML/ TIN/PRMAGRANATE FIZZY,150,250ML,TIN,,1703920289863-manusalwa -pvt- ltd-fruitie grape#3.png
202312,2,60204607,13610020001,1703920912027,2,MANUSALWA (PVT) LTD,FRUITIE GRAPE,FRUITE/250ML/ TIN/GRAPE FIZZY DRINK,150,250ML,TIN,,1703920912027-manusalwa -pvt- ltd-fruitie grape#3.png
202312,1,41192415,23201010003,1703680034459,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR\450\GM\CDBOX\FULL CREAM MILK POWDER-50GM FREE,1080,450GM,CDBOX,,1703920912027-manusalwa -pvt- ltd-fruitie grape#3.png
202312,1,133671024,19703010001,1702809552677,32,UP FIELD LANKA (PVT) LTD,ASTRA,ASTRA/250G/TUB/1NO/FAT SPREAD MULTI-PURPOSE SPREADING COOKING BAKING/,560,"250G ",TUB,,1703920912027-manusalwa -pvt- ltd-fruitie grape#3.png
202312,1,130622947,13168010001,1703909353057,28,A.V.N. PRODUCTS,A.V.N,A.V.N/50 GM/PLPCH/CHILLI POWDER,90,50 GM,PLPCH,,1703909353057-a-v-n- products-a-v-n#3.png
202312,1,130622947,13168010001,1703909534340,28,A.V.N. PRODUCTS,A.V.N,A.V.N/100 GM/PLPCH/PEPPER POWDER,360,100 GM,PLPCH,,1703909534340-a-v-n- products-a-v-n#3.png
202312,1,46141359,11105010058,1703831654181,39,AQUA STATIONERIES,"AQUA BINDER GLUE ",AQUA STATIONERIES BINDER GLUE/50GM/PLBOT,130,50GM,PLBOT,,1703831654181-aqua stationeries-aqua binder glue #3.png
202312,1,46141359,11105010058,1703832091678,39,AQUA STATIONERIES,AQ - 1,AQUA AQ - 1 EXTRA DARK HB PENCILS-1NO,30,1 NO,,,1703832091678-aqua stationeries-aq - 1#3.png
202312,1,46141359,11105010058,1703831055646,39,IMPORTED,"CREATIONS ",CREATIONS ECO COLOR PENCILS/12 PACK/1NO CDBOX + FREE SHARPNER,495,12 PACK,CDBOX,,1703831055646-imported-creations #3.png
202312,1,46141359,11105010058,1703831364386,39,AQUA STATIONERIES,"AQUA PREMIUM ",AQUA PREMIUM COLOR PENCILS/12 PACK/CDBOX,475,12 PACK,CDBOX,,1703831364386-aqua stationeries-aqua premium #3.png
202312,1,133670162,14593010001,1703240541347,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,"ANCHOR/450/GM/CDB/FULL CREAM MILK POWDER/SAVE RS.135/=/FRE 50GM ",1080,"450GM ",CDB,,1703831364386-aqua stationeries-aqua premium #3.png
202312,1,133670162,14593010001,1703830994996,15,PREMIX INDUSTRIES,"NEW PREMEX SUPER ","NEW PREMEX SUPER/1000/GM/PLPCH/LEMON & ROSE FLOWERS 4 IN 1 DETERGENT POWDER ",360,"1000GM ","PLPCH ",,1703830994996-premix industries-new premex super #3.png
202312,1,133670162,14593010001,1703826800482,7,SEHANSA CONFECTIONERY,SEHANSA,SEHANSA/1000/GM/CDB/CHOCOLATE CAKE,1480,"1000GM ",CDB,,1703826800482-sehansa confectionery-sehansa#3.png
202312,1,133670162,14593010001,1703826502020,6,JAYAWARDHANA FOODS,TIP TOP,"TIP TOP/80/GM/PLPCH/WINE BISCUIT ",160,"80GM ","PLPCH ",,1703826502020-jayawardhana foods-tip top#3.png
202312,1,133670162,14593010001,1703571243133,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ","BROOKE BOND LAOJEE/100/GM/PLPCH/PURE CEYLON BLACK TEA ",310,"100GM ","PLPCH ",,1703826502020-jayawardhana foods-tip top#3.png
202312,1,8154629,14591010001,1703415344360,12,"EKATERRA CEYLON (PVT)LTD ","BROOKE BOND LAOJEE ",BROOKE BOND LAOJEE/50/GM/PLPCH/PURE CEYLON BLACK TEA/SAVE RS.25/=,130,"50GM ","PLPCH ",,1703826502020-jayawardhana foods-tip top#3.png
202312,1,109899578,11131010004,1703144855965,19,UNILEVER SRI LANKA LTD,POND'S,POND'S/15/G/CD BOX /BRIGHT BEAUTY SERUM CREAM SPOT-LESS GLOW,365,15G,"CD BOX ",,1703144855965-unilever sri lanka ltd-pond-s#3.png
202312,1,59506511,13668010001,1703740968544,28,"SITHMUTHU PRODUCT ","SITHMUTHU ","SITHMUTHU/ 50 GM / PLCPH / TURMERIC POWDER ",160,50 GM,"PLCPH ",,1703740968544-sithmuthu product -sithmuthu #3.png
202312,1,44990116,11201010003,1703652894073,9,MALIBAN MILK PRODUCT (PVT) LTD,MALIBAN,MALIBAN KIRI FULL CREAM MILK POWDER/18GM/PLPCH,60,18G,PLPCH,,1703652894073-maliban milk product -pvt- ltd-maliban#3.png
202312,1,44990116,11201010003,1703656745487,13,DELMAR LANKA PVT LTD,CALIN TEEN,CALIN TEEN N TWENTIES TEEN SOAP WITH ROSEHIP/75GM/CDBOX,90,75GM,CDBOX,,1703656745487-delmar lanka pvt ltd-calin teen#3.png
202312,1,8146426,11105010002,1703737142985,17,CHELLO PRODUCTS,CHELLO,CHELLO VANILLA DRINKING YOGHURT WITH BASIL SEEDS/180ML/PLBOT,150,"180ML ","PLBOT ",,1703737142985-chello products-chello#3.png
202312,1,63947855,11105010025,1703739334674,6,MALIBAN BISCUIT MANUFACTORIES,ZELLERS,ZELLERS IMORRE CHOCO DELIGHT CHOCOLATE COATED COOKIES/90GM/CDBOX,310,90GM,CDBOX,,1703739334674-maliban biscuit manufactories-zellers#3.png
202312,1,63947855,11105010025,1703740468787,6,MALIBAN BISCUIT MANUFACTORIES,MALIBAN SORTIES,MALIBAN SORTIES/50GM/PLPCH,80,50GM,PLPCH,,1703740468787-maliban biscuit manufactories-maliban sorties#3.png
202312,5,12096,46050005,1703828804408,38,R.R.ENTERPRISES PVT LTD,ECCO,ECCO WOOD PRESERVATIVE- CLEAR - 2 L PLCAN,2200,2 L,PLCAN,,1703828804408-r-r-enterprises pvt ltd-ecco#3.png
202312,5,12096,46050005,1703829465147,38,R.R.ENTERPRISES PVT LTD,ECCO,ECCO WOOD PRESERVATIVE- CLEAR - 4 L,4400,4 L,PLCAN,,1703829465147-r-r-enterprises pvt ltd-ecco#3.png
202312,1,38138605,11101010029,1703832739842,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/450G/CDBOX/FULL CREAM MILK POWDER SAVE135/-,1080,450G,PLPCH,,1703832739842-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,1,38138605,11101010029,1703831395067,12,EKATERRA CEYLON,LAOJEE,LAOJEE/50G/PLPCH/BROOKE BOND SAVE 25/-,130,50G,PLPCH,,1703831395067-ekaterra ceylon-laojee#3.png
202312,1,113829652,61402010014,1702973849377,26,UNILEVER SRI LANKA LTD,DOVE,DOVE/HAIR/FALL/RESCUE/SHAMPOO/80 ML/PLBOT/WITH/FREE/LUX/BRIGHT/GLOW/VITAMIN/C + E/70 GM/EWRPK,500,80 ML,PLBOT,,1702973849377-unilever sri lanka ltd-dove#3.png
202312,1,113829652,61402010014,1702973161009,26,UNILEVER SRI LANKA LTD,DOVE,DOVE/INTENSE/REPAIR/SHAMPOO/80 ML/PLBOT/WITH/FREE LUX/BRIGHT/GLOW/VITAMIN/C+E/70 GM/(SAVE RS.125/=)/EWRPK,500,80 ML,PLBOT,,1702973161009-unilever sri lanka ltd-dove#3.png
202312,1,130510794,14029010004,1703868669058,9,FONTERRA BRANDS LANKA (PVT)LTD,ANCHOR,ANCHOR/450/G/CD BOX/ANCHOR FULL CREAM MILK POWDER/50G FREE/,1080,450G,CD BOX,,1703868669058-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,1,77358084,18830010001,1702809552677,32,UP FIELD LANKA (PVT) LTD,ASTRA,ASTRA/250G/TUB/1NO/FAT SPREAD MULTI-PURPOSE SPREADING COOKING BAKING/,495,"250G ",TUB,,1703868669058-fonterra brands lanka -pvt-ltd-anchor#3.png
202312,1,115898349,21307010003,1703860591553,19,ARYU PREMIUM INTERNATIONAL PVT LTD,ARYU,"ARYU\90\G\CDBOX\ SUN KIDS SMART SPF 50+ UVA & UVB PROTECTION FOR YOUNG DELICATE SKIN ",1280,90G,CDBOX,,1703860591553-aryu premium international pvt ltd-aryu#3.png
202312,1,115898349,21307010003,1703861011851,19,ARYU PREMIUM INTERNATIONAL PVT LTD,ARYU,"ARYU\90\G\CDBOX\SUN CREAM PREMIUM QUALITY SPF 30+ UVA +UVB FILTERS ",1400,90G,CDBOX,,1703861011851-aryu premium international pvt ltd-aryu#3.png
202312,1,115898349,21307010003,1703863331847,12,SINOLAN TEA PVT LTD,SINOLAN,"SINOLAN\100\G\TIN\ CEYLON BLACK TEA (PEKOE) WITH NATURAL ROSE PETALS AND ROSE FLAVOUR LOVERS CHOICE ",1050,100G,TIN,,1703863331847-sinolan tea pvt ltd-sinolan#3.png
202312,1,115898349,21307010003,1703862765189,12,SINOLAN TEA PVT LTD,SINOLAN,SINOLAN\100\G\TIN\ PREMIUM QUALITY CEYLON BLACK TEA ENGLISH BREAKFAST TEA OP,1050,100G,TIN,,1703862765189-sinolan tea pvt ltd-sinolan#3.png
202312,1,115898349,21307010003,1703863814151,12,SINOLAN TEA PVT LTD,SINOLAN,SINOLAN\100\G\TIN\ PREMIUM QUALITY CEYLON BLACK TEA ENGLISH AFTERNOON TEA OP,1050,100G,TIN,,1703863814151-sinolan tea pvt ltd-sinolan#3.png
202312,1,115898349,21307010003,1703864612659,28,MA'S TROPICAL FOOD PROCESSING,MA'S,"MA'S KITCHEN \50\G\CDBOX\HOT BEEF CURRY ",260,50G,CDBOX,,1703864612659-ma-s tropical food processing-ma-s#3.png
202312,1,115898349,21307010003,1703864379059,28,MA'S TROPICAL FOOD PROCESSING,MA'S,"MA'S KITCHEN \50\G\CDBOX\HOT VEGETABLE CURRY ",260,50G,CDBOX,,1703864379059-ma-s tropical food processing-ma-s#3.png
