t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,3,52348,183.0239,117,UNILEVER NEPAL LTD-NEPAL,LEVER AYUSH,LEVER AYUSH,LEVER AYUSH-THICK LNG GRWT SHIKAKAI PBT 330 ML,PLBOT,330.000 ML,,,330.0,ML,0.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,4,40120665,183.35788,118,BIRJUNJ FOOD INDUSTRIES-NEPAL,STAR AQUA,STAR AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,5,99763451,186.94275,125,B.P. NEPAL-NEPAL,B.P.,B.P.,25G KHAINI,PLAST,25G,REGULAR,,25.0,GM,20.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,6,99762896,189.97105,118,BHAIRAV DRINKING WATER-NEPAL,AQUA V.D.W,AQUA V.D.W,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,7,47429,190.77313,118,PATHIBHARA JAL UDYOG-NEPAL,AQUA SUMMER,AQUA SUMMER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,8,99765342,191.13504,118,NICE JAL UDHYOG-NEPAL,RFS AQUA,RFS AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,20.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,9,92527635,191.36462,120,UNILEVER NEPAL LTD-NEPAL,LIFE BUOY,LIFE BUOY TOTAL 10,LIFE BUOY TOTAL 10-PBT 215 ML,PLBOT,215.000 ML,,,215.0,ML,0.0
1,31-12-2021,202112,133176664,1640854266905,99762895,118,AQUA NEPAL BISLERI-NEPAL,HAYAT,AQUA ABE HAYAT PBT 1000 ML,25.0,PBT,1000 ML,,1640854266905-aqua nepal bisleri-nepal-hayat.png,RECODING,5,10,50790,192.56479,118,AQUA NEPAL BISLERI-NEPAL,GOOD DRINKS,GOOD DRINKS,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
2,31-12-2021,202112,123582683,1640851670848,99762911,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5,1,99763061,156.82104,132,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES LARGE(L) PPH 48 NOS,PLPCH,48.000 NO,,,48.0,NO,960.0
2,31-12-2021,202112,123582683,1640851670848,99762911,132,JASMINE HYGIENIC - NEPAL,CUDDLES PANTS OVER NIGHT,CUDDLES PANTS OVER NIGHT\52\ PCS,950.0,PPH,52PCS,New SKU,1640851670848-jasmine hygienic - nepal-cuddles pants over night.png,RECODING,5,2,99762689,157.97125,132,JASMINE HYGIENIC - NEPAL,CUDDLERS,CUDDLERS PANTS,CUDDLERS PANTS-OVERNITES SMALL(S) PPH 6 NOS,PLPCH,6.000 NO,,,6.0,NO,100.0
