t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,1,99763215,29.29881,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,REAL SHAKTI,REAL SHAKTI-PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,20.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,2,99762753,32.76036,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,REAL SHAKTI,REAL SHAKTI-PPH 300 GM,PLPCH,300.000 GM,,,300.0,GM,20.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,3,99763402,34.553444,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,REAL SHAKTI,REAL SHAKTI-PPH 1000 GM,PLPCH,1000.000 GM,,,1000.0,GM,80.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,4,93027194,86.30556,122,BABA SOAP INDUSTRIES - NEPAL,BABA MAGIC EXCEL,BABA MAGIC EXCEL,BABA MAGIC EXCEL-PPH 1000 GMS,PLPCH,1000.000 GM,,,1000.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,5,51309,89.00685,122,BABA SOAP INDUSTRIES - NEPAL,BABA MAGIC EXCEL,BABA MAGIC EXCEL,BABA MAGIC EXCEL-PPH 5000 GMS,PLPCH,5000.000 GM,,,5000.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,6,51137,91.43164,122,BABA SOAP INDUSTRIES - NEPAL,SUBIDHA,SUBIDHA,SUBIDHA-PPH 250 GMS,PLPCH,250.000 GM,,,250.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,7,93026798,93.68578,122,BABA SOAP INDUSTRIES - NEPAL,SUBIDHA,SUBIDHA,SUBIDHA-PPH 275 GMS,PLPCH,275.000 GM,,,275.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,8,47208,97.272804,122,BABA SOAP INDUSTRIES - NEPAL,ACTIVE,ACTIVE,ACTIVE- ZOOM PPH 600 GMS,PLPCH,600.000 GM,,,600.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,9,93025586,98.25345,122,BABA SOAP INDUSTRIES - NEPAL,ANMOL,ANMOL,ANMOL-PPH  300 GMS,PLPCH,300.000 GM,,,300.0,GM,0.0
0,2022-02-28,202202,130359246,1645948657062,99763215,122,BABA SOAP INDUSTRIES - NEPAL,REAL SHAKTI,BABA REAL /200GM / PPH,20,PPH,200 GM,,1645948657062-baba soap industries - nepal-real shakti.png,RECODING,5,10,54900,98.93648,122,BABA SOAP INDUSTRIES - NEPAL,ACTIVE,ACTIVE,ACTIVE-ZOOM PPH 500 GM,PLPCH,500.000 GM,,,500.0,GM,0.0
