t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2023-01-16,202301,1,123262051,21301010069,1673588942425,99764746.0,106,LOTTE INDIA-INDIA,LOTTE JUICIES CENTER FILLED CANDY,LOTTE JUICIES CENTER FILLED CANDY\800\GM,500.0,PET,800 GM,New SKU,1673588942425-lotte india-india-lotte juicies center filled candy#3.png,RECODING,5,1,99764497,164.78436279296875,106,LOTTE INDIA-INDIA,LOTTE,LOTTE ECLAIRS,LOTTE ECLAIRS- CHOCO PCN 714 GM,PLJAR,714.000 GM,CHOCOLATE,,714.0,GM,500.0
2023-01-16,202301,1,123262051,21301010069,1673588942425,99764746.0,106,LOTTE INDIA-INDIA,LOTTE JUICIES CENTER FILLED CANDY,LOTTE JUICIES CENTER FILLED CANDY\800\GM,500.0,PET,800 GM,New SKU,1673588942425-lotte india-india-lotte juicies center filled candy#3.png,RECODING,5,2,99764746,175.19105529785156,106,LOTTE INDIA-INDIA,LOTTE,LOTTE JUICIES,LOTTE JUICIES-ASSORRED PCN 840 GM,PLJAR,840.000 GM,ASSORTED,,840.0,GM,500.0
2023-01-16,202301,1,123262051,21301010069,1673588942425,99764746.0,106,LOTTE INDIA-INDIA,LOTTE JUICIES CENTER FILLED CANDY,LOTTE JUICIES CENTER FILLED CANDY\800\GM,500.0,PET,800 GM,New SKU,1673588942425-lotte india-india-lotte juicies center filled candy#3.png,RECODING,5,3,91827178,177.76580810546875,106,DURGA CONFECTIONERY-INDIA,MONARKO,MONARKO,MONARKO- TIL CANDY PPH 4 GM,PLPCH,4.000 GM,TIL,,4.0,GM,0.0
2023-01-16,202301,1,125959303,52202010022,1673585259769,99764747.0,106,DURGA CONFECTIONERY-INDIA,MONARKO DOUBLE CREAM ,MONARKO DOUBLE CREAM/REAL BUTTERY ROYAL CANDY/420GM/PPH,128.0,PPH,420GM ,,1673585259769-durga confectionery-india-monarko double cream #3.png,RECODING,5,1,99764747,83.49758911132812,106,DURGA CONFECTIONERY-INDIA,MONARKO,MONARKO DOUBLE CREAM,MONARKO DOUBLE CREAM-ROYAL CANDY PPH 420 GM,PLPCH,420.000 GM,BUTTER,,420.0,GM,128.0
2023-01-16,202301,1,125959303,52202010022,1673585259769,99764747.0,106,DURGA CONFECTIONERY-INDIA,MONARKO DOUBLE CREAM ,MONARKO DOUBLE CREAM/REAL BUTTERY ROYAL CANDY/420GM/PPH,128.0,PPH,420GM ,,1673585259769-durga confectionery-india-monarko double cream #3.png,RECODING,5,2,46090,83.7425537109375,106,DURGA CONFECTIONERY-INDIA,MONARKO,MONARKO,MONARKO- DOUBLE CREAM ROYAL CANDY PPH 3.33GM,PLPCH,3.330 GM,CREAM,,3.33,GM,0.0
2023-01-16,202301,1,125959303,52202010022,1673585259769,99764747.0,106,DURGA CONFECTIONERY-INDIA,MONARKO DOUBLE CREAM ,MONARKO DOUBLE CREAM/REAL BUTTERY ROYAL CANDY/420GM/PPH,128.0,PPH,420GM ,,1673585259769-durga confectionery-india-monarko double cream #3.png,RECODING,5,3,49612,89.65814208984375,106,DURGA CONFECTIONERY-INDIA,MONARKO,MONARKO,MONARKO-DOUBLE CREAM ROYAL CANDY PPH 2.8 GM,PLPCH,2.800 GM,CREAM,,2.8,GM,0.0
2023-01-16,202301,1,123943065,21209010070,1673505409832,99764748.0,123,K.C.SOAP&CHEMICAL IND.PVT.LTD,4X,4X SOAP/LANDRY SOAP/200G/PPH,45.0,PPH,200G,,1673505409832-k-c-soap-chemical ind-pvt-ltd-4x#3.png,RECODING,5,1,99764748,171.80470275878906,123,K.C. SOAP & CHEMICAL IND.-NEPAL,4X SOAP,4X SOAP,4X SOAP-LAUNDRY SOAP PPH 200 GM,PLPCH,200.000 GM,,,200.0,GM,45.0
2023-01-16,202301,1,123943065,21209010070,1673505409832,99764748.0,123,K.C.SOAP&CHEMICAL IND.PVT.LTD,4X,4X SOAP/LANDRY SOAP/200G/PPH,45.0,PPH,200G,,1673505409832-k-c-soap-chemical ind-pvt-ltd-4x#3.png,RECODING,5,2,51682,172.2169189453125,122,KWALITY SOAPS & CHEM. - NEPAL,123,123,123-PPH 4500 GM,PLPCH,4500.000 GM,,,4500.0,GM,0.0
2023-01-16,202301,1,123943065,21209010070,1673505409832,99764748.0,123,K.C.SOAP&CHEMICAL IND.PVT.LTD,4X,4X SOAP/LANDRY SOAP/200G/PPH,45.0,PPH,200G,,1673505409832-k-c-soap-chemical ind-pvt-ltd-4x#3.png,RECODING,5,3,53554,173.73483276367188,123,UNIVERSAL SOAP & CHEM IND-NP,RIHAR,RIHAR,RIHAR-DISHWASH PPH 95 GM,PLPCH,95.000 GM,,,95.0,GM,0.0
2023-01-16,202301,1,123943065,21209010070,1673505712863,99764749.0,123,GOLDEN STAR SOAP IND-NEPAL,NIMA HERBAL,NIMA HERBAL/DISHWASH BAR/75+5GM/PPH,10.0,PPH,75+5GM,,1673505712863-golden star soap ind-nepal-nima herbal#3.png,RECODING,5,1,99764749,66.29071044921875,123,GOLDEN STAR SOAP IND-NEPAL,NIMA,NIMA HERBAL,NIMA HERBAL-DISHWASH BAR PPH 75 GM,PLPCH,75.000 GM,,,75.0,GM,10.0
