t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-08-22,202208,113395539,1661064568437,99764048,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH PREMIUM LAUNDRYSOAP,DINESH PREMIUM LAUNDRY SOAP\150\GM,30,PPH,150GM,,1661064568437-dinesh soap - household-npl-dinesh premium laundrysoap.png,RECODING,5,1,99764048,18.30581283569336,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH,DINESH-PREMIUM LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0
2022-08-22,202208,113395539,1661064568437,99764048,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH PREMIUM LAUNDRYSOAP,DINESH PREMIUM LAUNDRY SOAP\150\GM,30,PPH,150GM,,1661064568437-dinesh soap - household-npl-dinesh premium laundrysoap.png,RECODING,5,2,99763026,25.269977569580078,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH SUPER 7,DINESH SUPER 7-LAUNDRY SOAP PPH 150 GM,PLPCH,150.000 GM,,,150.0,GM,30.0
2022-08-22,202208,113395539,1661064568437,99764048,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH PREMIUM LAUNDRYSOAP,DINESH PREMIUM LAUNDRY SOAP\150\GM,30,PPH,150GM,,1661064568437-dinesh soap - household-npl-dinesh premium laundrysoap.png,RECODING,5,3,53334,25.835323333740234,123,DINESH SOAP & HOUSEHOLD-NPL,DINESH,DINESH,DINESH-PREMIUM LAUNDRY SOAP PPH 250 GM,PLPCH,250.000 GM,,,250.0,GM,0.0
2022-08-22,202208,113404008,1661061661068,99764042,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI BADAM DRINK ,AMRAPALI RUCHI BADAM DRINK\180\ML,95,CAN,180 ML,,1661061661068-amrapali beverage-nepal-amrapali ruchi badam drink .png,RECODING,5,1,99764042,52.045692443847656,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI RUCHI,BADAM & SAFFRON DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,95.0
2022-08-22,202208,113404008,1661061661068,99764042,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI BADAM DRINK ,AMRAPALI RUCHI BADAM DRINK\180\ML,95,CAN,180 ML,,1661061661068-amrapali beverage-nepal-amrapali ruchi badam drink .png,RECODING,5,2,99765429,66.55471801757812,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI SWAGAT,BADAM & SAFFRON DRINK CAN 180 ML,CAN,180.000 ML,ALMOND,,180.0,ML,100.0
2022-08-22,202208,113404008,1661061661068,99764042,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RUCHI BADAM DRINK ,AMRAPALI RUCHI BADAM DRINK\180\ML,95,CAN,180 ML,,1661061661068-amrapali beverage-nepal-amrapali ruchi badam drink .png,RECODING,5,3,99765384,69.03724670410156,118,AMRAPALI BEVERAGE-NEPAL,AMRAPALI,AMRAPALI RUCHI,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
2022-08-22,202208,124621587,1661066197609,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK/HAIR FALL SOLUTION/625ML/PBT,550,PBT,625ML,,1661066197609-unilever nepal ltd-nepal-sunsilk.png,RECODING,5,1,99764041,21.217674255371094,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIR FALL SOLUTION-PBT 625 ML,PLBOT,625.000 ML,,,625.0,ML,550.0
2022-08-22,202208,124621587,1661066197609,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK/HAIR FALL SOLUTION/625ML/PBT,550,PBT,625ML,,1661066197609-unilever nepal ltd-nepal-sunsilk.png,RECODING,5,2,99763771,23.103979110717773,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIR FALL SOLUTION-PBT 640 ML,PLBOT,640.000 ML,,,640.0,ML,535.0
2022-08-22,202208,124621587,1661066197609,99764041,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK/HAIR FALL SOLUTION/625ML/PBT,550,PBT,625ML,,1661066197609-unilever nepal ltd-nepal-sunsilk.png,RECODING,5,3,99762395,24.35458755493164,117,UNILEVER NEPAL LTD-NEPAL,SUNSILK,SUNSILK HAIR FALL SOLUTION,SUNSILK HAIR FALL SOLUTION- PBT 670 ML,PLBOT,670.000 ML,,,670.0,ML,525.0
2022-08-22,202208,124916559,1661062474502,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4,LACTOGEN 4/AFTER 18MONTHS UPTO 24 MONTHS/400GM/CBP,709,CBP,400GM ,,1661062474502-nestle india ltd- - india-lactogen 4.png,RECODING,5,1,99764039,34.02481460571289,133,NESTLE INDIA LTD. - INDIA,LACTOGEN,LACTOGEN 4,LACTOGEN 4-AFTER 18 & UPTO 24 MONTHS-CBP 400 GM,CDBOX,400.000 GM,,,400.0,GM,709.0
