t_row_id,t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
0,23/09/2024,202409,2,129024634,22101020014,1726972025844,99765296,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ\350ML\PBT\LEMON JUICE ,32,350ML,PBT,,1726972025844-pepsi cola cmpny imprtd-imprtd-7 up nimbooz#3.png,RECODING,5,3,99765296,41.24942398071289,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,7 UP NIMBOOZ,LEMON PET 350 ML,PET,350.000 ML,LEMON,,350.0,ML,32.0
0,23/09/2024,202409,2,129024634,22101020014,1726972025844,99765296,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ\350ML\PBT\LEMON JUICE ,32,350ML,PBT,,1726972025844-pepsi cola cmpny imprtd-imprtd-7 up nimbooz#3.png,RECODING,5,4,20121458,58.32293701171875,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,NIMBOOZ,NIMBOOZ,LEMON PET 350 ML,PET,350.000 ML,LEMON,,350.0,ML,0.0
0,23/09/2024,202409,2,129024634,22101020014,1726972025844,99765296,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP NIMBOOZ,7 UP NIMBOOZ\350ML\PBT\LEMON JUICE ,32,350ML,PBT,,1726972025844-pepsi cola cmpny imprtd-imprtd-7 up nimbooz#3.png,RECODING,5,5,20127603,71.5605239868164,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,7 UP,7 UP NIMBOOZ,MASALA SODA PET 350 ML,PET,350.000 ML,SODA,,350.0,ML,0.0
1,23/09/2024,202409,2,127522802,31101020106,1726907256316,99764023,118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESTA ,FRESTA ORANGE\1500ML\PET\RS:190\MANAKAMANA FRUIT &BEVRAGE PVT.LTD NEPAL,190,1500,PET,,1726907256316-manakamana fruit - beverage-np-fresta #3.png,CROSS CODING,2,1,99764023,73.99571228027344,118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESHTA,FRESHTA,ORANGE PET 1500 ML,PET,1500.000 ML,ORANGE,,1500.0,ML,175.0
1,23/09/2024,202409,2,127522802,31101020106,1726907256316,99764023,118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESTA ,FRESTA ORANGE\1500ML\PET\RS:190\MANAKAMANA FRUIT &BEVRAGE PVT.LTD NEPAL,190,1500,PET,,1726907256316-manakamana fruit - beverage-np-fresta #3.png,CROSS CODING,2,5,52564,81.5657958984375,118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESH,FRESH,ORANGE PET 1500 ML,PET,1500.000 ML,ORANGE,,1500.0,ML,0.0
1,23/09/2024,202409,2,127522802,31101020106,1726907256316,99764023,118,MANAKAMANA FRUIT & BEVERAGE-NP,FRESTA ,FRESTA ORANGE\1500ML\PET\RS:190\MANAKAMANA FRUIT &BEVRAGE PVT.LTD NEPAL,190,1500,PET,,1726907256316-manakamana fruit - beverage-np-fresta #3.png,CROSS CODING,2,10,99762399,112.07942199707031,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,FANTUZ,FANTUZ,ORANGE PET 1500 ML,PET,1500.000 ML,ORANGE,,1500.0,ML,150.0
2,23/09/2024,202409,3,1220102372,12201030159,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,1725604245386-radha krishna products-paduka super power#3.png,RECODING,5,1,99765303,48.27534484863281,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,9G KHAINI,PLAST,9G,REGULAR,,9.0,GM,20.0
2,23/09/2024,202409,3,1220102372,12201030159,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,1725604245386-radha krishna products-paduka super power#3.png,RECODING,5,2,99765137,56.240318298339844,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0
2,23/09/2024,202409,3,1220102372,12201030159,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,1725604245386-radha krishna products-paduka super power#3.png,RECODING,5,3,99762296,95.65204620361328,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA,7G KHAINI,PLAST,7G,REGULAR,,7.0,,0.0
3,23/09/2024,202409,3,1220102368,12201030163,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,,RECODING,5,1,99765303,48.27534484863281,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,9G KHAINI,PLAST,9G,REGULAR,,9.0,GM,20.0
3,23/09/2024,202409,3,1220102368,12201030163,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,,RECODING,5,2,99765137,56.240318298339844,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA SUPER POWER,7G KHAINI,PLAST,7G,REGULAR,,7.0,GM,20.0
3,23/09/2024,202409,3,1220102368,12201030163,1725604245386,99765303,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,,RECODING,5,3,99762296,95.65204620361328,125,RADHA KRISHNA PRODUCTS,PADUKA,PADUKA,7G KHAINI,PLAST,7G,REGULAR,,7.0,,0.0
4,23/09/2024,202409,2,121838548,31101020068,1726814281194,99765298,118,RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,RELIEF,RELIEF NIMBU PANI\250ML\PET\RS:50\RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,50,250ML,PET,,1726814281194-raybot springs mineral water pvt-ltd nepal-relief#3.png,RECODING,5,1,99765298,48.528221130371094,118,RAYBOT SPRING'S MINERAL WATER-NEPAL,RELIEF,RELIEF NIMBU PANI,LEMON PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0
4,23/09/2024,202409,2,121838548,31101020068,1726814281194,99765298,118,RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,RELIEF,RELIEF NIMBU PANI\250ML\PET\RS:50\RAYBOT SPRINGS MINERAL WATER PVT.LTD NEPAL,50,250ML,PET,,1726814281194-raybot springs mineral water pvt-ltd nepal-relief#3.png,RECODING,5,2,99765488,105.33807373046875,118,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT,RAYBOT REFRESH ZPRITE,PET 250 ML,PET,250.000 ML,LEMON,,250.0,ML,50.0
