t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
10/06/2024,202406,2,111741491,42302020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,30,GH,HJK,Sales Deviation is OK,1717987879337-apple drlnk-vb.png,CROSS CODING,2,1,20123819,224.98245239257812,118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK,APPLE CAN 240 ML,CAN,240.000 ML,APPLE,,240.0,ML,0.0
10/06/2024,202406,2,111741491,42302020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,30,GH,HJK,Sales Deviation is OK,1717987879337-apple drlnk-vb.png,CROSS CODING,2,2,20110326,230.67086791992188,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL ACTIV,APPLE TPK 330 ML,TPK,330.000 ML,APPLE,,330.0,ML,0.0
10/06/2024,202406,2,111741491,42302020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,30,GH,HJK,Sales Deviation is OK,1717987879337-apple drlnk-vb.png,CROSS CODING,2,3,20121940,232.55349731445312,118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,TREE FRESH,APPLE CAN 330 ML,CAN,330.000 ML,APPLE,,330.0,ML,0.0
10/06/2024,202406,2,132124170,52201020006,1717729177792,99765237,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW/1000ML/PBT/LEMON,130,1000ML ,PBT,Seasonal purchases,,RECODING,5,1,99765237,27.793197631835938,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW,PET 1000 ML,PET,1000.000 ML,LEMON,,1000.0,ML,130.0
10/06/2024,202406,2,132258633,31101020048,1717909234016,99765238,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA GUAVA DRINK,HYGEN MANIA GUAVA\200ML\TPK\RS:25\HYGEN PACKS NEPAL PVT.LTD NEPAL,25,200ML,TPK,,1717909234016-hygen packs nepal pvt ltd-nepal-hygen mania guava drink#3.png,RECODING,5,1,99765238,37.61549758911133,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,GUAVA TPK 200 ML,TPK,200.000 ML,GUAVA,,200.0,ML,25.0
10/06/2024,202406,2,132258633,31101020048,1717909234016,99765238,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA GUAVA DRINK,HYGEN MANIA GUAVA\200ML\TPK\RS:25\HYGEN PACKS NEPAL PVT.LTD NEPAL,25,200ML,TPK,,1717909234016-hygen packs nepal pvt ltd-nepal-hygen mania guava drink#3.png,RECODING,5,2,99763224,80.86981201171875,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
10/06/2024,202406,2,132258633,31101020048,1717909234016,99765238,134,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN MANIA GUAVA DRINK,HYGEN MANIA GUAVA\200ML\TPK\RS:25\HYGEN PACKS NEPAL PVT.LTD NEPAL,25,200ML,TPK,,1717909234016-hygen packs nepal pvt ltd-nepal-hygen mania guava drink#3.png,RECODING,5,3,99764247,87.86112976074219,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
10/06/2024,202406,2,126355065,52202020007,1717729177792,99765237,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW/1000ML/PBT/LEMON,130,1000ML ,PBT,,1717729177792-nepal m-d food - beverage-nepal-mention dew#3.png,RECODING,5,1,99765237,27.793197631835938,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,MENTION DEW,MENTION DEW,PET 1000 ML,PET,1000.000 ML,LEMON,,1000.0,ML,130.0
11/06/2024,202406,2,130483049,52303020004,1717983186824,99765243,134,KRS HANDICRAFTS ,FROOT ICE KING,FROOT ICE KING/200ML/TPK/MANGO,20,200ML ,TPK,,1717983186824-krs handicrafts -froot ice king#3.png,RECODING,5,1,99765243,82.54142761230469,118,KRS HANDICRAFTS-INDIA,FROOT,FROOT ICE KING,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,20.0
11/06/2024,202406,2,130483049,52303020004,1717983186824,99765243,134,KRS HANDICRAFTS ,FROOT ICE KING,FROOT ICE KING/200ML/TPK/MANGO,20,200ML ,TPK,,1717983186824-krs handicrafts -froot ice king#3.png,RECODING,5,3,20110021,173.65371704101562,118,DUGAR FOOD & BEVERAGE-NEPAL,FROOTI,FROOTI,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,0.0
11/06/2024,202406,2,130483049,52303020004,1717983186824,99765243,134,KRS HANDICRAFTS ,FROOT ICE KING,FROOT ICE KING/200ML/TPK/MANGO,20,200ML ,TPK,,1717983186824-krs handicrafts -froot ice king#3.png,RECODING,5,5,99764559,177.15553283691406,118,SOUTH ASIAN BEVERAGES P. LTD-NEPAL,FROOTI,FROOTI,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,30.0
11/06/2024,202406,2,130483049,52303020004,1717983493558,99765239,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI /COLA/2.25L/PBT,270,2.25L,PBT,,1717983493558-varun beverage -nepal-pepsi#3.png,RECODING,5,1,20110433,34.06513214111328,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 250 ML,PET,250.000 ML,COLA,,250.0,ML,0.0
11/06/2024,202406,2,130483049,52303020004,1717983493558,99765239,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI /COLA/2.25L/PBT,270,2.25L,PBT,,1717983493558-varun beverage -nepal-pepsi#3.png,RECODING,5,2,20121483,36.829490661621094,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 2250 ML,PET,2250.000 ML,COLA,,2250.0,ML,0.0
11/06/2024,202406,2,130483049,52303020004,1717983493558,99765239,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI /COLA/2.25L/PBT,270,2.25L,PBT,,1717983493558-varun beverage -nepal-pepsi#3.png,RECODING,5,3,20110365,38.088623046875,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI,PET 600 ML,PET,600.000 ML,COLA,,600.0,ML,0.0
11/06/2024,202406,2,113459856,21102020022,1717998320053,99765240,134,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK/ENERGY DRINK,120,250 ML,CAN,,1717998320053-triveni food - beverage-np-shock#3.png,RECODING,5,1,99765240,40.82794952392578,118,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,120.0
11/06/2024,202406,2,113459856,21102020022,1717998320053,99765240,134,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK/ENERGY DRINK,120,250 ML,CAN,,1717998320053-triveni food - beverage-np-shock#3.png,RECODING,5,3,99764928,105.73942565917969,118,TRIVENI FOOD & BEVERAGE-NP,POWER PUNCH,POWER PUNCH,ORIGINAL CAN 250 ML,CAN,250.000 ML,,,250.0,ML,100.0
11/06/2024,202406,2,113459856,21102020022,1717998320053,99765240,134,TRIVENI FOOD & BEVERAGE-NP,SHOCK,SHOCK/ENERGY DRINK,120,250 ML,CAN,,1717998320053-triveni food - beverage-np-shock#3.png,RECODING,5,5,99763796,141.68905639648438,118,TRIVENI FOOD & BEVERAGE-NP,RED WOLF,RED WOLF,CAN 250 ML,CAN,250.000 ML,,,250.0,ML,130.0
12/06/2024,202406,2,128233594,32201020005,1718035945718,99765241,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,1718035945718-rb cooling water-nepal-aqua sainamaina#3.png,RECODING,5,1,99765241,59.326515197753906,118,RB COOLING WATER-NEPAL,SAINAMAINA AQUA,SAINAMAINA AQUA,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
12/06/2024,202406,2,128233594,32201020005,1718035945718,99765241,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,1718035945718-rb cooling water-nepal-aqua sainamaina#3.png,RECODING,5,2,40110494,135.49945068359375,118,R.S PURE DRINKING WATER-NEPAL,AQUA SPECIAL,AQUA SPECIAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
12/06/2024,202406,2,128233594,32201020005,1718035945718,99765241,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,1718035945718-rb cooling water-nepal-aqua sainamaina#3.png,RECODING,5,3,99765171,139.37155151367188,118,R.R. DRINKING WATER-NEPAL,R.R.,R.R.,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,30.0
12/06/2024,202406,2,128827344,31101020050,1718084797116,99765242,134,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,CAVINS-ROSE LASSI TPK180ML,80,180ML ,TPK,,1718084797116-cavin kare ltd - india-cavins rose lassi#3.png,RECODING,5,1,99765242,35.65065002441406,118,CAVIN KARE LTD - INDIA,CAVINS,CAVINS ROSE LASSI,ROSE LASSI TPK 180 ML,TPK,180.000 ML,ROSE,,180.0,ML,80.0
12/06/2024,202406,2,128827344,31101020050,1718084797116,99765242,134,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,CAVINS-ROSE LASSI TPK180ML,80,180ML ,TPK,,1718084797116-cavin kare ltd - india-cavins rose lassi#3.png,RECODING,5,2,53067,98.86903381347656,118,CAVIN KARE LTD - INDIA,CAVINS,CAVINS,KAJU BUTTERSCOTCH MILKSHAKE TPK 180 ML,TPK,180.000 ML,KAJU BUTTERSCOTCH,,180.0,ML,0.0
12/06/2024,202406,2,128827344,31101020050,1718084797116,99765242,134,CAVIN KARE LTD - INDIA,CAVINS ROSE LASSI,CAVINS-ROSE LASSI TPK180ML,80,180ML ,TPK,,1718084797116-cavin kare ltd - india-cavins rose lassi#3.png,RECODING,5,4,50405,100.14818572998047,118,CAVIN KARE LTD - INDIA,CAVINS,CAVINS,STRAWBERRY MILKSHAKE TPK 180 ML,TPK,180.000 ML,STRAWBERRY,,180.0,ML,0.0
12/06/2024,202406,2,114615631,42302020009,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,1,20123819,232.84649658203125,118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK,APPLE CAN 240 ML,CAN,240.000 ML,APPLE,,240.0,ML,0.0
12/06/2024,202406,2,114615631,42302020009,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,2,45493,238.35562133789062,118,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,0.0
12/06/2024,202406,2,114615631,42302020009,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,3,20121940,243.59619140625,118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,TREE FRESH,APPLE CAN 330 ML,CAN,330.000 ML,APPLE,,330.0,ML,0.0
14/06/2024,202406,2,116276786,42303020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,1,20123819,232.84649658203125,118,RIJAL TASHI IND. PVT LTD-NEPAL,DRUK,DRUK,APPLE CAN 240 ML,CAN,240.000 ML,APPLE,,240.0,ML,0.0
14/06/2024,202406,2,116276786,42303020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,2,45493,238.35562133789062,118,THE AGRI. MKT. - BNGLADESH,PRAN,PRAN,APPLE TPK 200 ML,TPK,200.000 ML,APPLE,,200.0,ML,0.0
14/06/2024,202406,2,116276786,42303020002,1717987879337,99764819,134,APPLE DRLNK,VB,FLZZ,50,GH,HJK,Sales Deviation is OK,,CROSS CODING,2,3,20121940,243.59619140625,118,DELUXE RICH SDN BHD - MALAYSIA,TREE FRESH,TREE FRESH,APPLE CAN 330 ML,CAN,330.000 ML,APPLE,,330.0,ML,0.0
18/06/2024,202406,2,122167896,31101020073,1718606389708,99765244,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png,RECODING,5,1,99765244,32.395748138427734,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,ORANGE TPK 180 ML,TPK,180.000 ML,ORANGE,,180.0,ML,25.0
18/06/2024,202406,2,122167896,31101020073,1718606389708,99765244,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png,RECODING,5,2,99765428,34.337799072265625,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,ORANGE TPK 170 ML,TPK,170.000 ML,ORANGE,,170.0,ML,25.0
18/06/2024,202406,2,122167896,31101020073,1718606389708,99765244,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png,RECODING,5,3,49633,41.49952697753906,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL BURRST,ORANGE TPK 200 ML,TPK,200.000 ML,ORANGE,,200.0,ML,0.0
18/06/2024,202406,2,132763341,11303020002,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,1,99765245,86.96985626220703,118,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,AQUA KAMALAMAI YATRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132763341,11303020002,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,2,99763433,128.40744018554688,118,LS WATER & BEVERAGE-NEPAL ,IMJA WATER,IMJA WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132763341,11303020002,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,3,99762982,131.53497314453125,118,DEVCHULI BEVERAGE PVT LTD-NEPAL,AQUA DEVCHULI,AQUA DEVCHULI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132751345,11303020007,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,1,99765245,86.96985626220703,118,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,AQUA KAMALAMAI YATRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132751345,11303020007,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,2,99763433,128.40744018554688,118,LS WATER & BEVERAGE-NEPAL ,IMJA WATER,IMJA WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132751345,11303020007,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,3,99762982,131.53497314453125,118,DEVCHULI BEVERAGE PVT LTD-NEPAL,AQUA DEVCHULI,AQUA DEVCHULI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132638946,11303020004,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718508108879-l-d water -food beverage pvt-ltd nepal -aqua yatri #3.png,RECODING,5,1,99765245,86.96985626220703,118,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,AQUA KAMALAMAI YATRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132638946,11303020004,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718508108879-l-d water -food beverage pvt-ltd nepal -aqua yatri #3.png,RECODING,5,2,99763433,128.40744018554688,118,LS WATER & BEVERAGE-NEPAL ,IMJA WATER,IMJA WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132638946,11303020004,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718508108879-l-d water -food beverage pvt-ltd nepal -aqua yatri #3.png,RECODING,5,3,99762982,131.53497314453125,118,DEVCHULI BEVERAGE PVT LTD-NEPAL,AQUA DEVCHULI,AQUA DEVCHULI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132679471,11303020005,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,1,99765245,86.96985626220703,118,L.D WATER & FOOD BEVERAGE-NEPAL,AQUA KAMALAMAI YATRI,AQUA KAMALAMAI YATRI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132679471,11303020005,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,2,99763433,128.40744018554688,118,LS WATER & BEVERAGE-NEPAL ,IMJA WATER,IMJA WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,132679471,11303020005,1718508108879,99765245,134,L.D WATER &FOOD BEVERAGE PVT.LTD NEPAL ,AQUA YATRI ,AQUA YATRI\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,3,99762982,131.53497314453125,118,DEVCHULI BEVERAGE PVT LTD-NEPAL,AQUA DEVCHULI,AQUA DEVCHULI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,435785310036,43578020001,1718520751002,49830,118,PASPI,HJ,CUTE ORANGE -,50,BH,HJ,Sales Deviation is OK,1718520751002-paspi-hj#3.png,CROSS CODING,2,1,99763820,230.53274536132812,118,S.A.J SOFTDRNK & BEVRG IND-NP,FRESH,FRESH,PET 250 ML,PET,250.000 ML,ORANGE,,250.0,ML,40.0
18/06/2024,202406,2,435785310036,43578020001,1718520751002,49830,118,PASPI,HJ,CUTE ORANGE -,50,BH,HJ,Sales Deviation is OK,1718520751002-paspi-hj#3.png,CROSS CODING,2,2,99764129,234.8995361328125,118,S.A.J SOFTDRNK & BEVRG IND-NP,FRESH,FRESH,PET 600 ML,PET,600.000 ML,ORANGE,,600.0,ML,100.0
18/06/2024,202406,2,435785310036,43578020001,1718520751002,49830,118,PASPI,HJ,CUTE ORANGE -,50,BH,HJ,Sales Deviation is OK,1718520751002-paspi-hj#3.png,CROSS CODING,2,3,20110415,238.21969604492188,118,J B'S INDUSTRIES - NEPAL,SAGARMATHA,SAGARMATHA,ORANGE CAN 250 ML,CAN,250.000 ML,ORANGE,,250.0,ML,0.0
18/06/2024,202406,2,232113810229,23211020002,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,1,99765246,90.79562377929688,118,RAJSHREE PRODUCTS PVT. LTD.-NEPAL,AMRIT JAL,AMRIT JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,232113810229,23211020002,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,2,40110359,145.45960998535156,118,JAL PURE MINERAL WATER - NEPAL,JAL,JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
18/06/2024,202406,2,232113810229,23211020002,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,,RECODING,5,3,52401,146.27906799316406,118,JANAKI MINERAL WATER-NEPAL,SAILESHWORI JAL,SAILESHWORI JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
18/06/2024,202406,2,232113810205,23211020005,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718434894719-rajshree product pvt-ltd nepal-amrit jal#3.png,RECODING,5,1,99765246,90.79562377929688,118,RAJSHREE PRODUCTS PVT. LTD.-NEPAL,AMRIT JAL,AMRIT JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
18/06/2024,202406,2,232113810205,23211020005,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718434894719-rajshree product pvt-ltd nepal-amrit jal#3.png,RECODING,5,2,40110359,145.45960998535156,118,JAL PURE MINERAL WATER - NEPAL,JAL,JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
18/06/2024,202406,2,232113810205,23211020005,1718434894719,99765246,134,RAJSHREE PRODUCT PVT.LTD NEPAL,AMRIT JAL,AMRIT  JAL\1000ML\PBT\MINERAL WATER ,25,1000ML,PBT,Sales Deviation is OK,1718434894719-rajshree product pvt-ltd nepal-amrit jal#3.png,RECODING,5,3,52401,146.27906799316406,118,JANAKI MINERAL WATER-NEPAL,SAILESHWORI JAL,SAILESHWORI JAL,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
21/06/2024,202406,2,128876850,12201020011,1717577240977,99765247,134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LYCHEE-LITCHI PET 150ML,20,150ML,PET,,1717577240977-kwality thai foods pvt ltd-npl-123 ditto#3.png,RECODING,5,1,99765247,19.591279983520508,118,KWALITY THAI FOODS PVT LTD-NPL,123,123 DITTO,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,20.0
