t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
2022-05-30,202205,132577913,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,2,91826287,148.39788818359375,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-CHULBULI IMLI PPH 4 GM,PLPCH,4.000 GM,IMLI,,4.0,GM,0.0
2022-05-30,202205,132577913,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,3,91826288,148.72055053710938,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 4 GM,PLPCH,4.000 GM,KHATTI MITTHI,,4.0,GM,0.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,1,99763706,126.47590637207031,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,91826598,166.71533203125,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA HEART CANDY ZONE,SEEMA HEART CANDY ZONE- PPH 4 GM,PLPCH,4.000 GM,UNSPECIFIED,,4.0,GM,0.0
2022-05-30,202205,132577913,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,3,48235,167.15223693847656,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA MIND FUSE,SEEMA MIND FUSE-GUAVA PPH 3.5 GM,PLPCH,3.500 GM,GUAVA,,3.5,GM,0.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,1,99764866,146.407958984375,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PCN 550 GM,PLJAR,550.000 GM,KHATTI MITTHI,,550.0,GM,160.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,2,91826287,146.72323608398438,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-CHULBULI IMLI PPH 4 GM,PLPCH,4.000 GM,IMLI,,4.0,GM,0.0
2022-05-30,202205,132121849,1653810068971,,106,DABUR NEPAL LTD.-NEPAL,HAJMOLA CANDY ,HAJMOLA CANDY REGULAR ,1.0,SCT ,3 GM,,1653810068971-dabur nepal ltd--nepal-hajmola candy .png,DELETE THE ITEM,1,3,91826288,146.94253540039062,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 4 GM,PLPCH,4.000 GM,KHATTI MITTHI,,4.0,GM,0.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,1,99763665,118.10111236572266,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE COMFORT,STAYFEE COMFORT-XL PPH 6 NO,PLPCH,6.000 NO,,,6.0,NO,55.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,2,99764216,133.48931884765625,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE ULTRA COMFORT,STAYFEE ULTRA COMFORT-COTTON SOFT&DRY PPH 7 NO,PLPCH,7.000 NO,,,7.0,NO,100.0
2022-05-30,202205,132130293,1653806487681,99763665.0,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE COMFORT,STAYFREE \6\NOS,55.0,PPH,6 NOS,,1653806487681-jay mata di sanitary udhyog-np-stayfee comfort.png,CROSS CODING,2,3,54792,134.37066650390625,116,JAY MATA DI SANITARY UDHYOG-NP,STAYFEE,STAYFEE,STAYFEE-XL DRYMAX PPH 8 NO,PLPCH,8.000 NO,,,8.0,NO,0.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,1,99763516,119.91639709472656,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 1000 ML,PET,1000.000 ML,MANGO,,1000.0,ML,150.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,2,99765264,123.05106353759766,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 2000 ML,PET,2000.000 ML,MANGO,,2000.0,ML,270.0
2022-05-30,202205,124775456,1653808158810,99763516.0,118,DABUR NEPAL LTD.-NEPAL,REAL MANGO ,REAL MANGO \1000\ML,160.0,PET,1000ML,New SKU,1653808158810-dabur nepal ltd--nepal-real mango .png,CROSS CODING,2,3,99765364,123.81234741210938,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MANGO PET 1000 ML+SAVE RS. 20,PET,1000.000 ML,MANGO,,1000.0,ML,150.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,1,99764163,139.11837768554688,125,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,13G KHAINI,PLAST,13G,REGULAR,,13.0,GM,15.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,2,99763719,141.51431274414062,125,KUBER LABORATORIES GHARELU UDHYOG,P.P. CHHAP,P.P. CHHAP,16.66G KHAINI,PLAST,16.66G,REGULAR,,16.66,GM,15.0
2022-05-30,202205,1220102369,1653541847644,99763719.0,125,NEW KUBER LABORATORIES GHARELU UDHYOG,P.P CHHAP,P.P CHHAP  ,15.0,PPH,16.66,,1653541847644-new kuber laboratories gharelu udhyog-p-p chhap.png,RECODING,5,3,99762258,165.07679748535156,125,NEW KUBER LABROTERIES,B.P. CHHAP,B.P. CHHAP,13.33G KHAINI,PLAST,13.33G,REGULAR,,13.33,,0.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,1,99762588,103.78804779052734,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-SMALL(S)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1020.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,2,99762586,107.01924896240234,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-SMALL(S)PPH 80 NOS,PLPCH,80.000 NO,,,80.0,NO,1600.0
2022-05-30,202205,124916559,1653650974531,99763724.0,132,THE HIMALAYA DRUG COMPANY INDIA ,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE/BABY PANTS WITH ANTI-RASH SHIELD XL/54 PANTS/PPH,999.0,PPH,54 PANTS,,1653650974531-the himalaya drug company india -himalaya total care baby pants.png,RECODING,5,3,99763724,107.48628234863281,132,MILLENNIUM BABY CARE-INDIA,HIMALAYA,HIMALAYA TOTAL CARE BABY PANTS,HIMALAYA TOTAL CARE BABY PANTS-EXTRA LARGE(XL)PPH 54 NOS,PLPCH,54.000 NO,,,54.0,NO,1600.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,1,99763713,185.39620971679688,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 1250 ML,PET,1250.000 ML,LEMON,,1250.0,ML,150.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,2,99763407,187.21255493164062,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 2250 ML,PET,2250.000 ML,LEMON,,2250.0,ML,210.0
2022-05-30,202205,126355065,1653623865311,99763713.0,118,PEPSICO INDIA-INDIA,MOUNTAIN DEW,MOUNTAIN DEW/1.25L/PBT,150.0,PBT,1.25L,,1653623865311-pepsico india-india-mountain dew.png,RECODING,5,3,50465,191.32400512695312,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,MOUNTAIN DEW,PET 500 ML,PET,500.000 ML,LEMON,,500.0,ML,0.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,1,99764674,116.32203674316406,106,NICE CONFECTIONERY-INDIA,BYE-BYE,BYE-BYE MR. BIG,BYE-BYE MR. BIG-CENTER FILLED CHOCOLATE PCN 625 GM,PLJAR,625.000 GM,CHOCOLATE,,625.0,GM,400.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,2,47138,153.94952392578125,106,NICE CONFECTIONERY-INDIA,BYE-BYE,BYE-BYE,BYE-BYE-MILK CHOCOLATY CANDY PPH 4.33 GM,PLPCH,4.330 GM,MILK CHOCOLATE,,4.33,GM,0.0
2022-05-30,202205,125764166,1653618584562,,121,NICE CONFECTIONERY INDIA,BYE-BYE MR.BIG ,BYE-BYE MR.BIG/CHOCOLATE/7GM/PPH,2.0,PPH,7 GM,,1653618584562-nice confectionery india-bye-bye mr-big .png,DELETE THE ITEM,1,3,99763494,209.74505615234375,106,NICE CONFECTIONERY-INDIA,BON 'N' VITA,BON 'N' VITA,BON 'N' VITA-PPH 3.5 GM,PLPCH,3.500 GM,CHOCOLATE,,3.5,GM,2.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,1,51946,77.02456665039062,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION,LION-PPH 85 GM,PLPCH,85.000 GM,,,85.0,GM,0.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,2,51723,77.91515350341797,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION 100%,LION 100%-PURE WASHING SOAP PPH 220 GM,PLPCH,220.000 GM,,,220.0,GM,0.0
2022-05-30,202205,123453021,1653636373836,99763717.0,122,MAHASHAKTI SOAP & CHEM.- NEPAL,LION DETERGENT POWER,LION DETERGENT POWER\200\GM,20.0,PPH,200 GM,New SKU,1653636373836-mahashakti soap - chem-- nepal-lion detergent power.png,RECODING,5,3,92921629,79.76805114746094,123,MAHASHAKTI SOAP & CHEM.- NEPAL,LION,LION,LION-UNWRP 200 GMS,UNWRP,200.000 GMS,,,200.0,GM,0.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,1,91826287,164.41317749023438,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-CHULBULI IMLI PPH 4 GM,PLPCH,4.000 GM,IMLI,,4.0,GM,0.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,2,91826288,168.7452392578125,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HAJMOLA CANDY,DABUR HAJMOLA CANDY-KHATTI METTHI PPH 4 GM,PLPCH,4.000 GM,KHATTI MITTHI,,4.0,GM,0.0
2022-05-30,202205,131545839,1653546489448,,106,DABUR NEPAL LTD.-NEPAL,DABUR HAJMOLA PUDINA ,DABUR HAJMOLA PUDINA,1.0,PPH,3 GM,,1653546489448-dabur nepal ltd--nepal-dabur hajmola pudina .png,DELETE THE ITEM,1,3,99764795,169.40420532226562,106,DABUR NEPAL LTD.-NEPAL,DABUR,DABUR HONITUS,DABUR HONITUS- TULSI PCN 280 GM,PLJAR,280.000 GM,TULSI,,280.0,GM,200.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,1,99763706,127.48271942138672,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA ATOM BOMB,SEEMA ATOM BOMB-MIXED FRUIT PPH 2 GM,PLPCH,2.000 GM,MIXED FRUIT,,2.0,GM,1.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,2,91826598,166.95370483398438,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA HEART CANDY ZONE,SEEMA HEART CANDY ZONE- PPH 4 GM,PLPCH,4.000 GM,UNSPECIFIED,,4.0,GM,0.0
2022-05-30,202205,130944237,1653545841453,99763706.0,106,HENSHI INTERNATIONAL - INDIA,SEEMA ATAM BOMB,SEEMA ATAM BOMB\2\GM,1.0,PPH,2 GM,,1653545841453-henshi international - india-seema atam bomb.png,RECODING,5,3,48235,168.0735626220703,106,HENSHI INTERNATIONAL - INDIA,SEEMA,SEEMA MIND FUSE,SEEMA MIND FUSE-GUAVA PPH 3.5 GM,PLPCH,3.500 GM,GUAVA,,3.5,GM,0.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,1,99763707,86.11946105957031,106,KING NUTRI FOOD-INDIA,TENGI,TENGI TREAT,TENGI TREAT-MASALA CANDY PPH 2.8 GM,PLPCH,2.800 GM,MANGO,,2.8,GM,1.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,2,99764841,152.03659057617188,106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU,CINTU PAN RAISYA,CINTU PAN RASIYA-PAN MASALA CANDY PCN 880 GM,PLJAR,880.000 GM,PAAN,,880.0,GM,220.0
2022-05-30,202205,131065174,1653627687880,99763707.0,106,KING NUTRI FOOD-INDIA,TENGI TREAT ,TENGI TREAT\2.8GM\PPH\MASALA CANDY ,0.8,PPH,2.8GM,,1653627687880-king nutri food-india-tengi treat .png,RECODING,5,3,99764693,152.78079223632812,106,PRAYAGH NUTRI PRODUCT-INDIA,CINTU,CINTU PAN RAISYA,CINTU PAN RASIYA-PAN MASALA CANDY PCN 946 GM,PLJAR,946.000 GM,PAAN,,946.0,GM,220.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,1,99763989,79.63838195800781,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER ACTIV,100% MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,285.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,2,52825,81.08943176269531,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL ACTIV,FRUIT POWER 100% MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,0.0
2022-05-30,202205,124865093,1653538357445,99763709.0,118,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/MIXED FRUIT/1000ML/PBT,150.0,PBT,1000ML,,1653538357445-dabur nepal ltd--nepal-real fruit power.png,RECODING,5,3,51766,82.69363403320312,118,DABUR NEPAL LTD.-NEPAL,REAL,REAL FRUIT POWER,MIXED FRUIT TPK 1000 ML,TPK,1000.000 ML,MIXED FRUIT,,1000.0,ML,0.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,1,99764247,107.77857971191406,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN RUHSH,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,2,99763224,113.92240905761719,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN,HYGEN MANIA,MANGO TPK 200 ML,TPK,200.000 ML,MANGO,,200.0,ML,25.0
2022-05-30,202205,124865093,1653540827048,51967.0,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,HYGEN RUHSH,HYGEN RUHSH/MANGO/200ML/TPK,25.0,TPK,200ML ,,1653540827048-hygen packs nepal pvt ltd-nepal-hygen ruhsh.png,CROSS CODING,2,3,99763844,133.0402374267578,118,HYGEN PACKS NEPAL PVT LTD-NEPAL,MANIA,MANIA MAGIC,MANGO TPK 180 ML+20 ML FREE,TPK,180.000 ML,MANGO,,200.0,ML,25.0
2022-05-30,202205,124865093,1653537465733,99763710.0,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA UTSAV,MEGA UTSAV/MANGO/250ML/PBT,40.0,PBT,250ML ,,1653537465733-mega foods - beverage-nepal-mega utsav.png,RECODING,5,1,99763710,115.0850830078125,118,MEGA FOODS & BEVERAGE-NEPAL,MEGA,MEGA UTSAV,MANGO PET 250 ML,PET,250.000 ML,MANGO,,250.0,ML,40.0
