t_DATE,t_PERIOD,t_AUDITYPE,t_STORECODE,t_DLRCODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,rank,matched_itemcode,distance,m_catcode,m_company,m_mbrand,m_brand,m_sku,m_packtype,m_base_pack,m_flavor,m_color,m_wght,m_uom,m_mrp
14/05/2024,202405,2,125080524,21301020034,1715235885076,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,New SKU,1715235885076-spring food - beverage-nepal-perna litchy#3.png,RECODING,5,2,99765209,36.540931701660156,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 110 ML,PET,110.000 ML,LYCHEE,,110.0,ML,20.0
14/05/2024,202405,2,125080524,21301020034,1715235885076,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,New SKU,1715235885076-spring food - beverage-nepal-perna litchy#3.png,RECODING,5,3,53564,38.78410720825195,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,0.0
14/05/2024,202405,2,129173662,32201020018,1715166375507,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA LITCHI/PBT/110ML/20/SPRING FOOD & BEVERAGE-NEPAL,20,110ML,PBT,,1715166375507-spring food - beverage-nepal-perna#3.png,RECODING,5,2,99765209,57.55213165283203,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 110 ML,PET,110.000 ML,LYCHEE,,110.0,ML,20.0
14/05/2024,202405,2,132616465,52201020002,1715153518102,99765210,134,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,REVA BADAM DRINK/ALMOND & SAFFRON/160ML/CAN,105,160ML ,CAN,Any other reason,1715153518102-mahabaleshwor dairy - beverage-nepal-reva badam drink#3.png,RECODING,5,1,99765210,29.311216354370117,118,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA,REVA BADAM DRINK,BADAM & SAFFRON DRINK CAN 160 ML,CAN,160.000 ML,ALMOND,,160.0,ML,105.0
14/05/2024,202405,2,132616465,52201020002,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,3,99765207,104.29512023925781,118,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,132616465,52201020002,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,5,99765472,130.29171752929688,118,CHAUDHARY GROUP - NEPAL,RIO,RIO MANGO & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,132616465,52201020002,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,8,99765471,146.58642578125,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,MIXED FRUIT TPK 180 ML,TPK,180.000 ML,MIXED FRUIT,,180.0,ML,30.0
14/05/2024,202405,2,131490627,52201020004,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,3,99765207,104.29512023925781,118,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,131490627,52201020004,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,5,99765472,130.29171752929688,118,CHAUDHARY GROUP - NEPAL,RIO,RIO MANGO & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,131490627,52201020004,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,8,99765471,146.58642578125,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,MIXED FRUIT TPK 180 ML,TPK,180.000 ML,MIXED FRUIT,,180.0,ML,30.0
14/05/2024,202405,2,131167379,52201020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,3,99765207,104.29512023925781,118,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,131167379,52201020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,5,99765472,130.29171752929688,118,CHAUDHARY GROUP - NEPAL,RIO,RIO MANGO & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,131167379,52201020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,Any other reason,,RECODING,5,8,99765471,146.58642578125,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,MIXED FRUIT TPK 180 ML,TPK,180.000 ML,MIXED FRUIT,,180.0,ML,30.0
14/05/2024,202405,2,111889963,12101020036,1715062951642,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,1715062951642-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,4,99765207,129.60189819335938,118,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,111889963,12101020036,1715062951642,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,1715062951642-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,7,99765471,144.04483032226562,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,MIXED FRUIT TPK 180 ML,TPK,180.000 ML,MIXED FRUIT,,180.0,ML,30.0
14/05/2024,202405,2,111889963,12101020036,1715062951642,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE N GLUCOSE TPK180 ML,25,180 ML.,TPK,,1715062951642-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,9,99765388,151.6617431640625,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,PINEAPPLE TPK 180 ML,TPK,180.000 ML,PINEAPPLE,,180.0,ML,30.0
14/05/2024,202405,2,128180941,52202020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,,1715074724255-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,3,99765207,104.29512023925781,118,CHAUDHARY GROUP - NEPAL,RIO,RIO JUICE & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,128180941,52202020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,,1715074724255-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,5,99765472,130.29171752929688,118,CHAUDHARY GROUP - NEPAL,RIO,RIO MANGO & GLUCOSE,MANGO TPK 180 ML,TPK,180.000 ML,MANGO,,180.0,ML,25.0
14/05/2024,202405,2,128180941,52202020005,1715074724255,99765207,134,CG FOODS- NEPAL,RIO JUICE & GLUCOSE,RIO JUICE & GLUCOSE/MANGO/180ML/TPK,25,180ML,TPK,,1715074724255-cg foods- nepal-rio juice - glucose#3.png,RECODING,5,8,99765471,146.58642578125,118,CHAUDHARY GROUP - NEPAL,RIO,RIO,MIXED FRUIT TPK 180 ML,TPK,180.000 ML,MIXED FRUIT,,180.0,ML,30.0
14/05/2024,202405,2,126355065,52202020007,1715047756095,99765208,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA/1500ML/PBT/COLA,190,1500ML ,PBT,,1715047756095-nepal m-d food - beverage-nepal-cross-cola#3.png,RECODING,5,1,99765208,22.978424072265625,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA,PET 1500 ML,PET,1500.000 ML,COLA,,1500.0,ML,190.0
14/05/2024,202405,2,126355065,52202020007,1715047756095,99765208,118,NEPAL M.D FOOD & BEVERAGE-NEPAL,CROSS-COLA,CROSS-COLA/1500ML/PBT/COLA,190,1500ML ,PBT,,1715047756095-nepal m-d food - beverage-nepal-cross-cola#3.png,RECODING,5,8,49122,100.91033935546875,118,EVEREST FOOD & BEVERAGE-NEPAL,CAMPA,CAMPA COLA,PET 1500 ML,PET,1500.000 ML,COLA,,1500.0,ML,0.0
15/05/2024,202405,2,124062135,31101020042,1715669047893,99765211,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,New SKU,1715669047893-water camper pvt-ltd-natural water#3.png,RECODING,5,1,99765211,44.89794921875,118,WATER CAMPER PVT. LTD.-NEPAL,NATURAL WATER,NATURAL WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
15/05/2024,202405,2,124062135,31101020042,1715669047893,99765211,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,New SKU,1715669047893-water camper pvt-ltd-natural water#3.png,RECODING,5,2,40110367,135.01797485351562,118,NATURAL DRINKING WATER - NEPAL,AQUA SEVEN,AQUA SEVEN,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
15/05/2024,202405,2,124062135,31101020042,1715669047893,99765211,134,WATER CAMPER PVT.LTD,NATURAL WATER,NATURAL WATER\100MLL\PET\RS:25\WATER CAMPER PVT.LTD NEPAL,25,1000ML,PET,New SKU,1715669047893-water camper pvt-ltd-natural water#3.png,RECODING,5,3,48658,138.71624755859375,118,JUST WATER PVT LTD-NEPAL,JUST WATER,JUST WATER,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,0.0
15/05/2024,202405,2,126709011,31101020072,1715659046345,99765213,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO ORANGE\250ML\CAN\RS:100\MARUTI DAIRY PRODUCT NEPAL,100,250ML,CAN,New SKU,1715659046345-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,1,99765213,36.316497802734375,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,ORANGE CAN 250 ML,CAN,250.000 ML,ORANGE,,250.0,ML,100.0
15/05/2024,202405,2,126709011,31101020072,1715659046345,99765213,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO ORANGE\250ML\CAN\RS:100\MARUTI DAIRY PRODUCT NEPAL,100,250ML,CAN,New SKU,1715659046345-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,2,99765120,52.830848693847656,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,MIXED FRUIT CAN 250 ML,CAN,250.000 ML,MIXED FRUIT,,250.0,ML,100.0
15/05/2024,202405,2,126709011,31101020072,1715659046345,99765213,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO ORANGE\250ML\CAN\RS:100\MARUTI DAIRY PRODUCT NEPAL,100,250ML,CAN,New SKU,1715659046345-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,3,99765401,62.648948669433594,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,APPLE CAN 250 ML,CAN,250.000 ML,APPLE,,250.0,ML,100.0
15/05/2024,202405,2,126709011,31101020072,1715658881699,99765212,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO MANGO\250ML\CAN\RS:100\MARUTI DAIRY PRIVATE LIMITED NEPAL,100,250ML,CAN,New SKU,1715658881699-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,1,99765212,33.394439697265625,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,MANGO CAN 250 ML,CAN,250.000 ML,MANGO,,250.0,ML,100.0
15/05/2024,202405,2,126709011,31101020072,1715658881699,99765212,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO MANGO\250ML\CAN\RS:100\MARUTI DAIRY PRIVATE LIMITED NEPAL,100,250ML,CAN,New SKU,1715658881699-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,2,99765120,57.50382995605469,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,MIXED FRUIT CAN 250 ML,CAN,250.000 ML,MIXED FRUIT,,250.0,ML,100.0
15/05/2024,202405,2,126709011,31101020072,1715658881699,99765212,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO MANGO\250ML\CAN\RS:100\MARUTI DAIRY PRIVATE LIMITED NEPAL,100,250ML,CAN,New SKU,1715658881699-maruti dairy product-nepal-gopala fresho#3.png,RECODING,5,3,99765401,66.20606994628906,118,MARUTI DAIRY PRODUCT-NEPAL,GOPALA,GOPALA FRESHO,APPLE CAN 250 ML,CAN,250.000 ML,APPLE,,250.0,ML,100.0
15/05/2024,202405,2,122331327,31101020086,1715664735156,99764949,134,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVE,COSTA BRAVE CRANBERRY\SPARKLING DRINK\250ML\PET\RS:50\AGRO THAI FOODS PVT.LTD NEPAL,50,250ML,PET,New SKU,1715664735156-agro thai foods pvt ltd-nepal-costa brave#3.png,CROSS CODING,2,1,99764949,79.86140441894531,118,AGRO THAI FOODS PVT LTD-NEPAL,CRANBERRY,CRANBERRY,CRANBERRY PET 250 ML,PET,250.000 ML,CRANBERRY,,250.0,ML,50.0
15/05/2024,202405,2,122331327,31101020086,1715664735156,99764949,134,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVE,COSTA BRAVE CRANBERRY\SPARKLING DRINK\250ML\PET\RS:50\AGRO THAI FOODS PVT.LTD NEPAL,50,250ML,PET,New SKU,1715664735156-agro thai foods pvt ltd-nepal-costa brave#3.png,CROSS CODING,2,2,99763462,92.98192596435547,118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA,COSTA BRAVA SODA,SODA PET 250 ML,PET,250.000 ML,SODA,,250.0,ML,40.0
15/05/2024,202405,2,122331327,31101020086,1715664735156,99764949,134,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVE,COSTA BRAVE CRANBERRY\SPARKLING DRINK\250ML\PET\RS:50\AGRO THAI FOODS PVT.LTD NEPAL,50,250ML,PET,New SKU,1715664735156-agro thai foods pvt ltd-nepal-costa brave#3.png,CROSS CODING,2,5,99762464,117.54164123535156,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY COLA,PET 250 ML,PET,250.000 ML,COLA,,250.0,ML,40.0
16/05/2024,202405,2,117740771,32203020020,1715755299020,99765214,118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA SODA,COSTA BRAVA SODA/PBT/500ML/70/AGRO THAI FOODS PVT LTD-NEPAL,70,500ML,PBT,,1715755299020-agro thai foods pvt ltd-nepal-costa brava soda#3.png,RECODING,5,1,99765214,35.15868377685547,118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA,COSTA BRAVA SODA,SODA PET 500 ML,PET,500.000 ML,SODA,,500.0,ML,70.0
16/05/2024,202405,2,117740771,32203020020,1715755299020,99765214,118,AGRO THAI FOODS PVT LTD-NEPAL,COSTA BRAVA SODA,COSTA BRAVA SODA/PBT/500ML/70/AGRO THAI FOODS PVT LTD-NEPAL,70,500ML,PBT,,1715755299020-agro thai foods pvt ltd-nepal-costa brava soda#3.png,RECODING,5,5,99762465,120.66697692871094,118,AGRO THAI FOODS PVT LTD-NEPAL,ICEEY,ICEEY COLA,PET 500 ML,PET,500.000 ML,COLA,,500.0,ML,80.0
16/05/2024,202405,2,128189766,31101020097,1715755345138,99765216,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-POMEGRANATE CAN 240ML ,100,240ML,CAN,,1715755345138-fruit agro product-nepal-fruit jump#3.png,RECODING,5,1,99765216,27.332935333251953,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,POMEGRANATE CAN 240 ML,CAN,240.000 ML,POMEGRANATE,,240.0,ML,100.0
16/05/2024,202405,2,128189766,31101020097,1715755345138,99765216,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-POMEGRANATE CAN 240ML ,100,240ML,CAN,,1715755345138-fruit agro product-nepal-fruit jump#3.png,RECODING,5,2,99765277,71.98558807373047,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,ORANGE CAN 240 ML,CAN,240.000 ML,ORANGE,,240.0,ML,100.0
16/05/2024,202405,2,128189766,31101020097,1715755345138,99765216,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-POMEGRANATE CAN 240ML ,100,240ML,CAN,,1715755345138-fruit agro product-nepal-fruit jump#3.png,RECODING,5,3,99765215,76.55482482910156,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,PINEAPPLE CAN 240 ML,CAN,240.000 ML,PINEAPPLE,,240.0,ML,100.0
16/05/2024,202405,2,128189766,31101020097,1715755251919,99765215,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-PINEAPPLE CAN 240ML,100,240ML,CAN,,1715755251919-fruit agro product-nepal-fruit jump#3.png,RECODING,5,1,99765215,31.446125030517578,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,PINEAPPLE CAN 240 ML,CAN,240.000 ML,PINEAPPLE,,240.0,ML,100.0
16/05/2024,202405,2,128189766,31101020097,1715755251919,99765215,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-PINEAPPLE CAN 240ML,100,240ML,CAN,,1715755251919-fruit agro product-nepal-fruit jump#3.png,RECODING,5,3,99765277,74.09877014160156,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,ORANGE CAN 240 ML,CAN,240.000 ML,ORANGE,,240.0,ML,100.0
16/05/2024,202405,2,128189766,31101020097,1715755251919,99765215,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP-PINEAPPLE CAN 240ML,100,240ML,CAN,,1715755251919-fruit agro product-nepal-fruit jump#3.png,RECODING,5,4,99765216,81.03748321533203,118,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP,POMEGRANATE CAN 240 ML,CAN,240.000 ML,POMEGRANATE,,240.0,ML,100.0
16/05/2024,202405,2,126458375,21301020029,1715235885076,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,Invoices not available,,RECODING,5,1,99763205,33.13108825683594,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 140 ML,PET,140.000 ML,LYCHEE,,140.0,ML,20.0
16/05/2024,202405,2,126458375,21301020029,1715235885076,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,Invoices not available,,RECODING,5,2,99765209,36.540931701660156,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 110 ML,PET,110.000 ML,LYCHEE,,110.0,ML,20.0
16/05/2024,202405,2,126458375,21301020029,1715235885076,99765209,134,SPRING FOOD & BEVERAGE-NEPAL,PERNA LITCHY,PERNA LITCHY\110\ML,20,119 ML,PET,Invoices not available,,RECODING,5,3,53564,38.78410720825195,118,SPRING FOOD & BEVERAGE-NEPAL,PERNA,PERNA,LITCHI PET 150 ML,PET,150.000 ML,LYCHEE,,150.0,ML,0.0
21/05/2024,202405,2,113111788,52204020001,1715153518102,99765210,134,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA BADAM DRINK,REVA BADAM DRINK/ALMOND & SAFFRON/160ML/CAN,95,160ML ,CAN,,,RECODING,5,1,99765210,30.25000762939453,118,MAHABALESHWOR DAIRY & BEVERAGE-NEPAL,REVA,REVA BADAM DRINK,BADAM & SAFFRON DRINK CAN 160 ML,CAN,160.000 ML,ALMOND,,160.0,ML,105.0
21/05/2024,202405,2,113177177,52204020010,1716175528663,99765217,134,BHAGESHWOR FOOD AND BEVERAGE NEPAL,KESHARI,KESHARI/1000ML/PBT,25,1000ML,PBT,Seasonal purchases,1716175528663-bhageshwor food and beverage nepal-keshari#3.png,RECODING,5,1,99765217,68.85376739501953,118,BHAGESHWOR FOOD & BEVERAGE-NEPAL,KESHARI,KESHARI,PET 1000 ML,PET,1000.000 ML,,,1000.0,ML,25.0
