t_row_id,t_DATE,t_PERIOD,t_STORECODE,t_ITEMCODE,t_NEW_CODES,t_CATEGORY,t_MANUFACTURE,t_BRAND,t_ITEMDESC,t_MRP,t_PACKSIZE,t_PACKTYPE,t_COMMENTS,t_IMAGE,t_CODE COMMENT,t_FLAG,1,2,3,rank
114,2022-08-24,202208,1210102770,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
115,2022-08-24,202208,1210102772,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
116,2022-08-24,202208,1210100020,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
117,2022-08-24,202208,111740547,1660992767913,99764055,111,MARICO LIMITED - INDIA,PARACHUTE COCONUT OIL,PARACHUTE COCONUT OIL PBT 175 ML.,160.0,PBT,175 ML.,,1660992767913-marico limited - india-parachute coconut oil.png,RECODING,5,99763888,53084,99764196,1
118,2022-08-24,202208,1210102147,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
119,2022-08-24,202208,1210101757,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
120,2022-08-24,202208,1210102765,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
121,2022-08-24,202208,1210100608,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
122,2022-08-24,202208,1210102421,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
123,2022-08-24,202208,1210102766,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
124,2022-08-24,202208,1210101520,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
125,2022-08-24,202208,1210100079,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
126,2022-08-25,202208,1230399009,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
127,2022-08-25,202208,122256555,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
128,2022-08-25,202208,122397050,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
129,2022-08-25,202208,1230399013,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
130,2022-08-25,202208,1230399016,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
131,2022-08-25,202208,122358142,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
132,2022-08-25,202208,122275656,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
133,2022-08-25,202208,122007778,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
134,2022-08-25,202208,122191481,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
135,2022-08-25,202208,121819810,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
136,2022-08-25,202208,1230399005,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
137,2022-08-25,202208,1230399008,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
138,2022-08-25,202208,122557165,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
139,2022-08-25,202208,122152893,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
140,2022-08-25,202208,122544567,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
141,2022-08-25,202208,124902886,1661334915849,99764059,123,RAM AUTAR INDUSTRIES INDIA ,KING ACTIVE ,KING ACTIVE/DETERGENT CAKE/210GM/PPH/FREE 50GM,16.0,PPH,210GM,,1661334915849-ram autar industries india -king active .png,RECODING,5,99764059,99764305,54982,1
142,2022-08-25,202208,123877049,1661323677943,99764067,123,HIMGIRI HYGIENE PVT LTD-NEPAL,BIJAYA SUPER,BIJAYA SUPER \250\GM,45.0,PPH,250 GM,New SKU,1661323677943-himgiri hygiene pvt ltd-nepal-bijaya super.png,RECODING,5,99763506,99763248,99763163,1
143,2022-08-25,202208,2110115984,1661236549890,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/2.14GM,5.0,PPH,2.14,,1661236549890-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
144,2022-08-25,202208,2110115997,1661236549890,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/2.14GM,5.0,PPH,2.14,,1661236549890-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
145,2022-08-25,202208,2110100468,1661236549890,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/2.14GM,5.0,PPH,2.14,,1661236549890-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
146,2022-08-25,202208,2110100576,1661236549890,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD/2.14GM,5.0,PPH,2.14,,1661236549890-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
147,2022-08-26,202208,130486710,1661408356280,99764060,106,SARAS HOME PRODUCTS,HAZAM MAZZA,HAZAM MAZZA/CHURAN KI GOLI/3GM/PPH,2.0,PPH,3GM,,1661408356280-saras home products-hazam mazza.png,RECODING,5,99764060,99764531,99764061,1
148,2022-08-26,202208,130486710,1661408166984,99764061,106,SARAS HOME PRODUCTS,PAN SUGHANDH,PAN SUGANDH/3GM/PPH,2.0,PPH,3GM,,1661408166984-saras home products-pan sughandh.png,RECODING,5,99764061,99764532,91826242,1
149,2022-08-26,202208,1210100709,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
150,2022-08-26,202208,1210100002,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
151,2022-08-26,202208,111909057,1661412594441,99764062,122,KALASH SOAP INDUSTRIES PVT.LTD,JUNI,JUNI/PPH500GM,60.0,PPH,500GM,,1661412594441-kalash soap industries pvt-ltd-juni.png,RECODING,5,99764062,99764590,99764379,1
152,2022-08-26,202208,121995980,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
153,2022-08-26,202208,1230399011,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
154,2022-08-26,202208,123325807,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
155,2022-08-26,202208,123657650,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
156,2022-08-26,202208,122002412,1661410304392,99764063,118,AGRO THAI FOODS PVT LTD-NEPAL,MAX TIGER,MAX TIGER ENERGY DRINK SUGER FREE CAN 250ML+80ML EXTRA,150.0,CAN,330ML(250ML+80ML EXTRA),,1661410304392-agro thai foods pvt ltd-nepal-max tiger.png,RECODING,5,99764063,99762383,99763747,1
157,2022-08-26,202208,1210101501,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
158,2022-08-26,202208,1210100158,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
159,2022-08-26,202208,1210100766,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
160,2022-08-26,202208,1210102747,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
161,2022-08-26,202208,1210102743,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
162,2022-08-26,202208,1210101196,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,Any other reason,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
163,2022-08-26,202208,1210102598,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
164,2022-08-26,202208,1210102732,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,Any other reason,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
165,2022-08-26,202208,1210100433,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
166,2022-08-26,202208,1210102741,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
167,2022-08-26,202208,1210100144,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,Any other reason,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
168,2022-08-26,202208,1210102727,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
169,2022-08-26,202208,1210100666,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,Any other reason,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
170,2022-08-26,202208,121999176,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
171,2022-08-26,202208,121890787,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
172,2022-08-27,202208,123460576,1661504318054,99764039,133,NESTLE INDIA LTD. - INDIA,LACTOGEN 4 AFTER,LACTOGEN 4 AFTER ABOVE TO 18 MONTH,709.0,CBP,400 GM,,1661504318054-nestle india ltd- - india-lactogen 4 after.png,RECODING,5,99764039,99764030,99764028,1
173,2022-08-27,202208,124302976,1661496130327,99764068,123,HIMGIRI HYGIENE PVT LTD-NEPAL,BIJAYA SUPER,BIJAYA SUPER\300\GM,50.0,PPH,300GM,New SKU,1661496130327-himgiri hygiene pvt ltd-nepal-bijaya super.png,RECODING,5,99763506,99763248,99763163,1
174,2022-08-27,202208,124302976,1661496357623,99764069,123,HIMGIRI HYGIENE PVT LTD-NEPAL,BIJAYA SUPER,BIJAYA SUPER \150\GM,30.0,PPH,150 GM,New SKU,1661496357623-himgiri hygiene pvt ltd-nepal-bijaya super.png,RECODING,5,99763248,99763506,99763163,1
175,2022-08-27,202208,113125633,1661497295747,99764066,122,PRABHU SOAP INDUSTRIES-NEPAL,DHANYABAD,DHANYABAD\5000\GM,310.0,PPH,5000GM,,1661497295747-prabhu soap industries-nepal-dhanyabad.png,RECODING,5,99764066,99763904,99762509,1
176,2022-08-27,202208,1230399017,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
177,2022-08-27,202208,123461317,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
178,2022-08-27,202208,122590579,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
179,2022-08-27,202208,1230399015,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
180,2022-08-27,202208,1230399018,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
181,2022-08-27,202208,130034813,1661497543715,99764064,120,VIKAS DETERGENTS INDIA,ZIO REFRESHING ,ZIO REFRESHING LIME/4Ã—40GM/EWP,64.0,EWP,4Ã—40GM,,1661497543715-vikas detergents india-zio refreshing .png,RECODING,5,48374,48638,50185,1
182,2022-08-27,202208,130403381,1661500921468,99764065,120,ZENITH PHARMACHEN INDUSTRIES PVT.LTD NEPAL ,KETOZEN ,KETOZEN KETOCONAZOLE SOAP/75GM/CBP,96.0,CBP,75GM ,,1661500921468-zenith pharmachen industries pvt-ltd nepal -ketozen .png,RECODING,5,99764065,99764448,99764044,1
183,2022-08-27,202208,130377806,1661408356280,99764060,106,SARAS HOME PRODUCTS,HAZAM MAZZA,HAZAM MAZZA/CHURAN KI GOLI/3GM/PPH,2.0,PPH,3GM,,1661408356280-saras home products-hazam mazza.png,RECODING,5,99764060,99764531,99764061,1
184,2022-08-27,202208,127031725,1661490702185,99764070,106,PEPPE NUTRITIONS PVT LTD-IND,HOPPIN RING POP,HOPPIN\5GM\PPH\RING POP,2.5,PPH,5GM,,1661490702185-peppe nutritions pvt ltd-ind-hoppin ring pop.png,RECODING,5,99764070,55030,55023,1
185,2022-08-27,202208,127031725,1661489947541,99764071,106,ASHA CONFECTIONERY-INDIA,SR 25,SR 25 FRUTS\3.8GM\PPH\LYCHEE FLAVOUR ,1.6,PPH,3.8GM,,1661489947541-asha confectionery-india-sr 25.png,RECODING,5,99764071,54100,46596,1
186,2022-08-27,202208,128811617,1661485711198,99764072,106,GANGOTRI HOLY PRODUCTS-INDIA,KACCHA SACCHA,KACCHA SACCHA\2.95GM\PPH\NAGPURI ORANGE BITE,0.8,PPH,2.95GM,,1661485711198-gangotri holy products-india-kaccha saccha.png,RECODING,5,99764072,99764208,99763789,1
187,2022-08-27,202208,122590200,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
188,2022-08-27,202208,123718421,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
189,2022-08-27,202208,122150219,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
190,2022-08-27,202208,122187289,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
191,2022-08-27,202208,123325786,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
192,2022-08-27,202208,123126414,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
193,2022-08-27,202208,122262981,1660906497359,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14GM,7.0,PPH,2.14GM,,1660906497359-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
194,2022-08-27,202208,1210102219,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
195,2022-08-27,202208,1210102723,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
196,2022-08-27,202208,1210102742,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
197,2022-08-27,202208,1210101941,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
198,2022-08-27,202208,1210100491,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
199,2022-08-27,202208,1210100076,1660896419492,99764040,124,SHREE RAM TOBACCO UDHYOG,BHOLA GOLD,BHOLA GOLD GUTKHA PPH 2.14 GM. SHREE RAM TOBACCO UDHYOG NEPAL,7.0,PPH,2.14 GM.,,1660896419492-shree ram tobacco udhyog-bhola gold.png,RECODING,5,99764040,99762224,99762263,1
200,2022-08-29,202208,130258315,1661672114331,99764074,111,DABUR INDIA LTD.- INDIA,DABUR ANMOL JASMINE ,DABUR ANMOL JASMINE/COCONUT OIL/100ML/PBT/FREE DABUR RED PASTE 18GM,64.0,PBT,100ML,,1661672114331-dabur india ltd-- india-dabur anmol jasmine .png,RECODING,5,99764074,99763169,51058,1
201,2022-08-29,202208,130258315,1661672842713,nan,116,PROCTER & GAMBLE - INDIA,WHISPER CHOICE,WHISPER CHOICE ULTRA/XL MAGIC GEL/6 PADS/PPH,72.0,PPH,6 PADS,,1661672842713-procter - gamble - india-whisper choice.png,DELETE THE ITEM,1,92061030,54369,92061055,1
